,index,text,text_rating,rating
127,185,"Посмотрел этот фильм давным-давно, когда еще компьютеры не были массовым явлением в России, а самое лучшее кино смотрелось на кассетах. Еще тогда фильм оставил меня в восторженных чувствах, атмосфера, актеры, Франция, Зверь-всё было на высоте. Спустя несколько лет решил пересмотреть и получил всё те же приятные впечатления.

Из актеров единственный, кто не произвел хорошего впечатления-это Дакаскос. Хотя сыграл молчаливого индейца весьма неплохо. Порадовал Кассель, который, по-моему, идеально вживается в своих отрицательных персонажей, отыгрывая по полной, и заставляя прочувствовать всю мерзопакостность, прущую из него. Ну и его несравненная супруга Моника, чудо как хороша. Роковые женщины, полные загадок-это по её части. Персонаж Ле Бьяна, как и полагается главному герою, весь фильм рассуждает, изрекает умные мысли и расследует, расследует, расследует...

Общество графов-баронов-герцогов, сетующих на проблему Зверя также вызывает восторг. И напоследок, говоря об актерах, хотелось бы выделить старика из подвала того самого дома, где содержался Зверь. Весьма интересный персонаж, хоть и не фигурирующий явно в сюжетной линии. Его сопереживание Зверю, его забота очень меня тронули.

Отдельное слово стоит сказать о непосредственном виновнике торжества-Жеводанском Звере. В отличие от большинства ужасов-триллеров, зверь не прячется до финала фильма, а потом режет всех подряд. На мой взгляд, появления распределены очень рационально, и зрителю хватит времени, чтобы рассмотреть его во всей красе. Мощные челюсти, шипованная спина, гигантские размеры воплощают в себе все слухи и легенды, датированные периодом с 1764-67е годы. 

Если говорить о сюжете фильма, то здесь ничего оригинального мы не найдем, фильм выделяется в первую очередь ПОДАЧЕЙ. Красивые пейзажи, отличные ракурсы, (оператор постарался на славу) актерская игра, упомянутая выше, и, конечно же, атмосфера. Дождливая Франция, ливни, разбойники, угрюмые охотники, перепуганные лица жителей, тихие ночи и идущий уверенной походкой за своими жертвами Зверь создали один из лучших триллеров.

9 из 10",9 из 10,9
128,186,"«Звонок» - один из самых моих любимых зловещих и психологических фильмов ужасов. Данное кино является оригинальной историей и жуткой, мистической атмосферой, которая как будто гипнотизирует и уносит в страшную и таинственную разгадку мрачной тайны, которая шокирует и ужасает своей сущностью. Фильм снят интересно и оригинально. При просмотре чувствуешь все время тревогу и негодование, так и хочется узнать всю правду.

Мы видим историю женщины, которая пытается раскрыть тайну происхождения таинственной и жуткой кассеты, после просмотра которой все умирают. Обреченным кто-то звонит и говорит: 'семь дней', а потом случается неизбежное. Так как главная героиня посмотрела эту роковую кассету и по нелепой случайности ее маленький сын тоже, у нее нет другого выбора как разгадать эту тайну и узнать, что же показано в этой кассете, и что скрывает ее смысл…

Я люблю такие фильмы, но таких хороших, качественных психологических фильмов ужасов мало в мировом кинематографе. Данное кино является интересным и сильным триллером с элементами драмы, ужасов и детектива. Бюджет составляет 48 000 000 долларов, а от сюда и вывод, что кино и правда качественное и достойное для просмотра.

Главную роль сыграла сильная и хорошая драматическая актриса Наоми Уотс. Именно после этого фильма, я узнал об этой актрисе, и стал знакомиться с ее творчеством. В «Звонке» она сыграла очень хорошо: эмоционально и чувственно. Мне было приятно видеть ее в главной роли, и я рад, что создатели этого фильма выбрали именно ее, ведь на эту роль претендовали многие сильные и интересные актрисы. 

«The Ring» - шокирующее и зловещее кино, история которого Вам надолго запомнится и не оставит без внимания. Мне этот фильм нравится всеми своими нюансами и мелочами, а главное талантливой, драматической игрой главной героини и необычной и мрачной атмосферой, придуманной режиссером фильма. «Звонок» - фильм ужасов, балансирующий между смертью и прощением, тайной и ее последствиями, стремлением защитить своего ребенка и раскрытием ужасной тайны. Фильм получился психологическим и достойным для внимания. Я его смотрел несколько раз и считаю, что он несомненно заслуживает положительных откликов. Посмотрите «Звонок», и вы увидите месть и злость девочки, которая была всегда чем-то ужасным и мрачным, и даже после смерти она несла с собой мрак, страх и леденящий кровь ужас…

Приятного просмотра!

10 из 10",10 из 10,10
129,187,"'Звонок' Гора Вербински я, несомненно, могу назвать своим самым любимым фильмом ужасов. Не смогу сейчас точно припомнить, сколько раз я его пересматривала, но одно могу сказать точно: никакой другой фильм ужасов не вызывал у меня столько эмоций. Точнее, одной-единственной эмоции - страха.

Однако, признаюсь, изначально я весьма скептически отнеслась к этому фильму. Прочитав описание, я подумала: 'что нового и устрашающего здесь может быть? ведь я уже видела нечто подобное, и это нечто меня не впечатлило'. Но, как говорится, нельзя судить о книге по обложке, поэтому я собралась с силами и решила всё-таки посмотреть и этот фильм. И, скажу вам, совсем не зря.

Обычно фильмы ужасов не пугают меня, а скорее забавляют, но тут вышел иной случай. Во время просмотра меня не покидало чувство холода и оцепенения, хотя, если подумать, на самом деле в этом фильме ведь нет ничего страшного как такового. Однако, создатели фильма смогли построить его таким образом, что на протяжении пары часов он играет с вашей психикой весьма злую шутку. И, пожалуй,  вот здесь стоит отдельно отметить ту самую видеокассету. Могу с уверенностью сказать, что ничего более жуткого я в своей жизни не видела. Человек, который придумал видео для этой кассеты - просто гений. Казалось бы, в этом видео нет ничего особенного... Но в умелых руках эта бессмысленная нарезка фрагментов превратилась в нечто весьма странное и жуткое,  в нечто, вызывающее необъяснимый страх, от которого встаёт тяжёлый ком в горле. 

Теперь немного об актёрском составе. Не ожидала увидеть Наоми Уоттс в подобном фильме, но, однако же, увидела и, могу сказать, что с этой ролью она справилась просто замечательно - главная героиня в её исполнении выглядела естественно и убедительно. А вот персонаж Мартина Хендерсона как-то не зацепил - мне он показался слишком уж инертным и безынициативным. Настолько, что где-то с середины фильма я стала воспринимать его как дополнительную декорацию. А вот что касается этого мальчика, Эйдана... Я уверена, что он напугал не меня одну. Этот ребёнок, в общем то, ничего такого не делает, однако, только один его вид заставляет меня съёживаться от неприятного ощущения бегущего по спине морозца. Несмотря на свой малый на тот момент возраст Дэвид Дорфман справился со своей ролью как нельзя лучше. Я просто не представляю кого-то другого на его месте в этом фильме - без Дэвида это был бы уже не тот 'Звонок'. Ну, и, конечно же, я не забыла про актрису, сыгравшую героиню, из-за которой не было бы всей этой истории - Дэйви Чейз, которая сыграла девочку Самару. Тут, кроме тихого писка восторга, я, боюсь, ничего более из себя выдавить не смогу. В который раз поражаюсь тому, как здорово дети могут играть - от одного только её взгляда из под этих тёмных волос все внутренности моментально ухают вниз.

В общем, всем ценителям данного жанра кино я настоятельно советую 'Звонок' к просмотру - он точно не оставит вас равнодушными. Более того, вы наверняка не единожды пересмотрите этот фильм, и у вас снова будет сжимать горло, и снова будут дрожать колени. 

'Звонку' Гора Вербински ставлю 

10 из 10 

за по-настоящему пугающую видеокассету, за жутких Самару и Эйдана, за мастерскую работу оператора, подарившему фильму эту гнетущую атмосферу, и за потрясающие  саундтреки от Ханса Циммера. Великолепный фильм ужасов.",10 из 10,10
130,188,"XVIII век. Местечко Жевадан во Франции становится ареной для загадочных и таинственных событий. Появляется монстр, несущий смерть и сеящий страх. Интригующая завязка сюжета с впечатлительным продолжением - это 'Братство волка' - фильм достойный наивысшей похвалы. Темы монстров всегда актуальны в кино. А если придать такой истории должное оформление, хорошие декорации и великолепный актёрский состав, то получится один из лучших представителей мистики в кинематографе.

 Я очень люблю такие фильмы. Они держат в напряжении, заставляют от каждого шороха и вздоха вздрагивать и сильнее вжиматься в диван. В фильме великолепны таинственная атмосфера, декорации и музыка. С первых кадров мы погружаемся в жестокий мир Франции правления короля Людовика XV. Грязь, сырость, серые тона, дождь, тучи, гром, опавшие листья, сумрачный лес - всё это декорации ужасных деяний Зверя Жевадана. Его жестокости нет предела и природа вторит ему в унисон. Музыка невообразима и крайне мистична. Она полностью затягивает в происходящее на экране и не даёт оторваться. Мне 'Братство волка' напоминает 'Сонную лощину'. Та же интригующя завязка, мрачные и серые тона и мистика.

 Самюэль Ле Биан. Я не знакома с  ролями этого актёра. Но в этом фильме он просто великолепен. Его герой самоуверен, бесстрашен, ловок, умён. Грегор де Фронсак - учёный, который хочет добиться правды и открыть истинный облик зверя. Это ему удаётся.

 Венсан Кассель. Гениальный актёр. Яркий. Необычный. Запоминающийся. Его роли интригующи и харизматичны. Не стал исключением и этот фильм. Его герой опасен, порой неприятен, очень умён. Венсан Кассель создал мощный и сильный образ, показав истинную жестокость и стремление получить желаемое. Его герой одержим.

 Марк Дакаскос. Для меня его персонаж самый интересный в этот фильме.  Мани - индеец, спасший некогда жизнь Грегору. Он загадочен и не менее опасен, чем остальные. Его окружает ореол таинственности. Но его первобытная животная сила так и притягивает.

 Моника Беллуччи. Шикарная женщина! Её роль мала в данном фильме, но очень выразительна. Она любовница Грегори де Фронсака. Она шпион. Она смертоносна и опасна. Она вызывает желание и обладает невероятной притягательной силой. Одним словом, Моника бесподобна.

 Человеческая жестокость не знает границ. Люди - самые опасные монстры, который есть в этом мире. И это ярко показывает фильм 'Братство волка'. Зверь Жевадана оказывается всего лишь пешкой в руках гораздо более опасного монстра. Это израненное и истерзанное животное нуждается в любви, ласке и покое, который в коце концов получает. Мистический триллер Кристофа Ганса стал для меня одной из лучших лент моего любимого жанра. В нём есть все: тайна, интриги, любовь, сказка, мистика, отвага, надежда, дружба, опасность, смерть, страдания, жестокость. 'Братство волка' - это фильм об оборотне, который никогда не изменяет свою внешность, но при этом остаётся самым страшным зверем. И имя этому зверю - человек.

 10 из 10",10 из 10,10
131,189,"Розальба очень расстроилась когда семья уехала на туристическом автобусе не заметив её отсутствия. А потом ещё муж позвонил и наорал, обвинив во всём её... В общем, она на всех обиделась и решила устроить себе персональный отпуск рванув автостопом в Венецию - город своей мечты.

   Так получилось что я влюбилась в постер. Увидела его и ах! бегом побежала качать. Но оказалась что в Италии конца 90-ых кино тоже переживало не лучшие времена, так что визуалом кино не порадовало.

   Впрочем, плюсов там всё равно хватило. В кадре совершенно живая, непричёсанная, грязноватая, облупленная, говорливая Италия, которую ты видишь на своих неотфотошопленных фотках из отпуска, и это каким-то образом придаёт фильму своё очарование. Во-вторых, в главной роли тут совершенно обаятельная тётенька. Вроде как обычная сорокалетняя затюканная домохозяйка, но, почуяв воздух свободы, в ней просыпается счастливая нимфа. Которая меняет жизни к лучшему - свою и случайно затянутых на её орбиту людей.

   Сама же история получилась забавной байкой о том что все мы живём по инерции. И только споткнувшись о неприятности можно выбраться из заколдованного круга обыденных проблем. Такой в меру поучительный, простенький, колоритный пустячок, который всё-таки пытается говорить о важном.

7 из 10",7 из 10,7
132,190,"Какие отношения в кинематографе, да и вообще в жизни самые проникновенные? Конечно, отношения матери и ребенка, особенно борьба матери за свое дитя. Эта сюжетная линия (особенно в хоррорах) пользуется успехом. В этом фильме мы сочувствуем не только бедной матери, но и главной героине - Самаре, ведь девочка (пусть и мертвая), также борется за право быть ребенком. Желает наверстать то, чего у нее не было при жизни. Что же в этом фильме - хорроре такого необычного, что его отличает от других 'ужастиков'? На мой взгляд фильм получился действительно страшным и захватывающим, опять же, в отличии от других его 'собратьев'. В нем есть тревога, какое-то мистическое напряжение, эта девочка - Самара действительно вызывает страх, а не похожа на какую-то карикатуру, как многие другие герои хорроров. 

Стоит отметить, что фильм сделал очень качественно и добротно. Для фильма ужасов это важно вдвойне, ведь это же не мелодрама, здесь нужны хороший грим и спецэффекты. Из спецэффектов могу отметить видео на кассете, эти черно-белые кадры, которые сменяют друг друга, этот колодец, все это действительно 'хватает за душу'. Повторюсь, вроде бы банальный сюжет и задумка, но все настолько хорошо сделано и обработано, что приятно и страшно смотреть одновременно. Приятно из-за качества работы, а страшно...сами понимаете почему.) Очень психоделический фильм, он проникает в сознание, пугает. Этому фильму ужасов просто веришь, веришь в эту мистику, в эту историю, в эту трагедию. А это дерево из фильма, которое было в комнате Самары и в поле, вообще прочно врезалось в память. Эти кадры, мелькающие перед зрителем действительно эффекты и атмосферны. 

Еще один момент (по которому я и оцениваю фильмы ужасов), гармоничное переплетение человеческих отношений, трагичной судьбы героев с мистикой. Это переплетение может быть неудачным, когда мистическая составляющая выглядит инородной. А бывает это переплетение очень удачным и гармоничным, что мы и наблюдаем в 'Звонке'. 

P. S. Всегда думала, что американские ужасы никогда не дотянут до японских. Нет, дотянули! 

9 из 10",9 из 10,9
133,192,"Посмотрел фильм первый раз года 4 назад, помню, произвел впечатление. Недавно возникло желание вновь пересмотреть французскую картину еще раз, более внимательно. Ну что же, умеют эти французы снимать кино оригинальное, отличное от голливудских аналогов. Великолепная постановка, очень понравились костюмы и декорации, грамотная работа художников и оператора ну, и конечно, игра актеров.

Отдельное спасибо Кристофу Гансу за привлечение в фильм Марка Дакаскоса с его зрелищными драками(хотя неплохо дерущиеся крестьянки в те времена улыбнули).

Немного втиснуто, но все же придает перца картине, придает некой оригинальности.

Наиболее удачной мне показалась роль Венсана Касселя, его талант не скроешь. Он, как никто другой, умеет играть язвительных мерзавцев или же пафосных преступников. Моника Беллуччи-еще одно украшение фильма, некая шпионка, помогающая главному герою расправиться с тайным братством, сыграла как всегда хорошо и ее героиня в принципе вливается в картину.... Но, хотелось бы уделить отдельное внимание сюжету. 

Картина основана в частности на исторических фактах о жеводанском звере, который терроризировал юг Франции в те годы, хотя, я наверное как и все читавшие об этом увидел, что половина фильма не имеет никакого отношения к правдивым фактам. Я считаю, что на реальных фактах можно было бы получить более интересную картинку, но, в принципе, и так неплохо. Главный же недостаток в этом могу выделить в том, что не остается никакой тайны, которую так любит зритель, некую недоговоренность о природе зверя, о его происхождении. Вместо этого создатели все упростили и не стали морочить головы себе и людям, сделав зверушку ручной и послушной ЧЕЛОВЕКУ, который и является главным злодеем в фильме, но никак не Зверь центральный персонаж, он лишь как оружие для устрашения и подчинения. Но в целом сюжет не плох, атмосфера присутствует и напряжение есть, пусть и не на протяжении всего фильма.

Что же в итоге? В итоге мы имеем однозначно красивый и стильный фильм, один из фильмов, создавших в свое время солидную конкуренцию другим, отнимем только пару баллов за немного недодуманный сюжет и голливудскую последнюю часть фильма...

8 из 10",8 из 10,8
134,193,"Главные герои этого фильма банальны, так как сочетание мать+ребенок неоднократно использовалось в кинематографе. Банален так же и отрицательный герой, ведь полно фильмов, где призрак маленького ребенка мстит всем подряд за жестокое убийство его самого. Но этот фильм я просто обожаю. Почти каждый момент наполнен страхом, ужасом или тревогой, пусть и действия Рейчел тоже просты и предсказать их не составит труда.  

Ставлю + за хороший грим у актеров, которые мертвы по сюжету, в результате просмотра кассеты. Может, это просто перекошенные лица, может на меня повлияла атмосфера самого фильма, но эти лица я не забуду никогда. Также я с уверенностью ставлю + за кассету. Все эти мелькающие кадры расположены, да и сняты так, что его можно сравнить с психоделикой. Противно? Согласна, но от этого не менее интересно. Понравилась история семьи Морган, хотя и она простовата. Сцена с лошадью на пароходе очень впечатлила, и немного напугала. Мне, как истинному любителю не только хоррора, но и чего-то теплого и доброго в нем, понравились отношения Рейчел и её бывшего мужа. То, как он понимает, что рассказ про эту таинственную байку с кассетой не просто рассказ для маленьких детишек, а нечто большее и ужасающее, только прибавляет + к этому фильму. Сцена в конюшне, когда они вдвоем нашли комнатку Самары тоже заслуживает обсуждения. Спасибо тому, кто придумал её 'дизайн'. Просматривая этот момент снова и снова я ощущаю одновременно и жалость к девочке, и ненависть к её приёмному отцу, и тревогу за героев, так как не может закончиться этот, с одной стороны жалостливый и с другой стороны теплый момент, просто уходом из конюшни. И я дождалась. Дерево, выгравированное на стене под обоями было немного жутким и неожиданным, так как я скорее ждала девочку из её же маленького телевизора, чем маленькую подсказку героям. И, наконец-то мой самый любимый и ужасающий момент-концовка фильма и смерть бывшего мужа Рейчел. Это было самое то, что было нужно, после тихого и мирного Хеппи Энда. За него я могу поставить сразу несколько +. 

Японский фильм я смотрела, и хочу сказать, что американцы справились с этим фильмом куда лучше, чем японцы. 

Фильм прекрасен! 

10 из 10",10 из 10,10
135,195,"Браво! Французы постарались в этот раз на славу! Уже с самых первых минут что-то происходит на экране. Сюжет не держит напряжение постоянно, но события разворачиваются и не всегда прогнозируемо. 

Фильм радует интересными персонажами. Взять хотя бы индейца во Франции 18 века. Герой Касселя весьма загадочен. Ну а Моника…, ее просто приятно видеть. Не стоит забывать цыган. Ну и, конечно же, тогдашняя знать. Неплохо все показано и красиво обыграно. За не столь продолжительное время, создателям удалось показать очень многое.

Сюжет далек от заезженности, а это, согласитесь, не часто встретишь. Инстересная легенда и очень даже нелохая ее реализация. Отличная природа, тогдашний быт, дворцовые сплетни, но нет-нет, расслабьтесь, этого не так много чтобы начало тошнить. Интересно даже посмотреть на сделанное под заказа орижие героя Каселя, специально под использование одной рукой. Постановка боевых сцен на высоте. Бордельные зарисовки удалось снять просто на славу - с одной стороны не так уж много вырезали, с другой, не получилось слишком пошло.

Комбинация вышла довольно занимательной. Интересная легенда, красивая природы, отличная игра и подбор актеров, хороший сюжет. Тут и экшн, присутствует драма, однозначно есть детективная линия. Словом all inclusive

Не думаю, что фильм понравится всем, но в нем есть на что посмотреть. Таких фильмов относительно мало и этот просто запоминается.

10 из 10",10 из 10,10
136,197,"Фильмов на историческую тематику, да еще и в антураже 18 века, одного из самых красивых и противоречивых периодов мировой истории, выходит на экраны не так много. 'Братство волка' относится как раз к этой категории, поэтому посмотреть я его решил обязательно. Фильм досмотрен до самых титров, каковы же впечатления? Неоднозначные, весьма неоднозначные.. .

Начну с недостатков. Их есть у меня, и они, к сожалению, достаточно серьезные.

Во-первых, сюжет. Он откровенно слаб, неинтересен и предсказуем. Начало было, как говорится, 'за здравие' - казалось, что вот-вот должно произойти что-то большое, пугающее... Но фильм шел, шел, а ничего такого по-настоящему интересного и не происходило. Возникло ощущение, что сценарист где-то на середине махнул рукой и просто дописывал, что в голову придет. Нет, безусловно, идея создать атмосферный исторический хоррор очень хороша - но вот только идея-то и осталась по большому счету.

Во-вторых, чрезмерная затянутость фильма. Общий хронометраж картины можно было уложить в полтора, максимум 2 часа. 

В-третьих, Марк Дакаскос. Вернее, не сам актер, а его персонаж. То, как индеец-ирокез вдруг чудесным образом начинает махать ногами как шаолиньский Будда, просто режет глаз. А его бой с крестьянками-каратистками в середине 18 века во французской провинции - ну совсем неприлично... Абсолютно лишний, ненужный персонаж.

Теперь о плюсах. Они-то, к счастью, вытягивают фильм на уровень 'выше среднего'.

Во-первых, фильм по-настоящему красив! Шикарные пейзажи, восхитительные декорации и костюмы. Приятная музыка плюс грамотная операторская работа.

Во-вторых, отличный звук. Звукорежиссер поработал на славу, без изъянов.

В-третьих, актерская игра. Все актеры, как главные, так и второстепенного плана, выложились на 100 процентов. А наличие в кадре Моники Белуччи, одной из самых шикарных актрис современного кинематографа, просто радует глаз.

Вердикт: очень крепкий историко-мистический триллер со слабым сюжетом, но приятной картинкой и хорошими актерами.

7 из 10",7 из 10,7
137,198,"Именно фильм «Звонок» 2002 года от замечательного режиссера Гора Вербински начал основную волну западных римейков азиатских шедевров жанра ужасов, и именно «Звонок» является лучшим представителем подобного переосмысления сюжета. Картина Вербински вышла в начале 2000-х и стала в некотором роде новаторством, ведь на общемировом кино-рынке не часто чествуют картины азиатского кинематографа. Одноименный проект Хидео Накаты 1998 года был снят в Японии и стал настоящим культовым явлением, вызвавшим локальную моду на ужасы техногенного характера. Однако выпустить данную историю для западного зрителя могла только прославленная студия, известный режиссер и знакомые зрителю актеры, но не слишком растиражированные. Таким образом, первооткрывателем для массового зрителя жуткой истории о неспокойном духе маленькой девочки стала студия Стивена Спилберга Dreamworks, руководить проектов вызвался Гор Вербински, знакомый зрителю по задорной «Мышиной охоте» и более-менее динамичному «Мексиканцу». Стоит отметить, что мировая слава и востребованность пришла к режиссеру именно после хоррора «Звонок», после чего он обессмертил свое имя «Пиратами Карибского моря»! На главную женскую роль позвали уже довольно опытную, но еще малоизвестную актрису Наоми Уоттс. К ней в пару приставили симпатичного Мартина Хендерсона, а для придачи проекту опытности и породы в «Звонок» пригласили Брайана Кокса на небольшую, но эффектную роль. Продюсеры картины решили сделать абсолютно все, чтобы азиатский римейк получился не хуже оригинала, а даже лучше. Для этого они не поскупились и на действительно качественной звуковое сопровождение, которое обеспечил один из лучших композиторов Голливуда Ханц Циммер.

Сюжет картины знаком каждому любителю кино, независимо от предпочитаемого жанра. Тем не менее стоит еще раз напомнить сюжетную канву. Главной героиней фильма является репортер Рейчел (Уоттс), которая несмотря на довольно теплые отношения с отцом своего сына Эйдана (Девид Дорфман), Ноа (Мартин Хендерсон), живет в отдельной квартире и самостоятельно воспитывает ребенка. Однажды в ее семье случается трагедия -  ужасающе погибает племянница Рейчел, а все ее друзья твердят о просмотре загадочной кассеты, после чего раздается телефонный звонок, знаменующий неотвратимую смерть спустя семь дней. Не в силах устоять перед искушением, Рейчел и сама просматривает кассету. Странные силуэты, загадочный дом, крутящееся кресло, маяк, самоубийство, колодец и странная девочка - казалось бы данное видео не имеет смысла, но когда в квартире раздается звонок, то Рейчел начинает понимать ошибку своей беспечности. И так начинается семидневный детектив, который приведет к самым неожиданны последствиям...

Спустя годы некоторые зрители могут отметить что идеи «Звонка» уже довольно тривиальны и не вызывают никакой неожиданности, но еще раз отмечу что картина Вербински первая в своем роде и стала законодателем мировой моды. В год своего выхода она действительно напугала немало любителей жанра, включая и меня. Однако повзрослев и пересмотрев море жанровых картин, я решил вновь обратится к «Звонку»  и понял что данная картина все равно снята по высочайшему классу. И хотя раньше она пугала при каждом повороте камеры, то теперь начинаешь больше следить за общей динамикой повествования и особенно детективной составляющей. Конечно, здесь все равно хватает пугающих моментов, но они ничуть не перекрывают атмосферную режиссуру и постепенно подводимый под финал кошмар. По прошествии приличного времени с премьеры начинаешь ценить «Звонок» именно благодаря интересной истории, умелой режиссуре и приятным актерам, а не из-за дешевого ожидания страшного момента.

В итоге хочу сказать что «Звонок» Гора Вербински несмотря ни на что остается одним из самых интересных фильмов ужасов своего поколения. И пусть здесь при желании можно найти множество небольших шаблонов и простых составляющих элементов, но все-таки история Рейчел и ее расследования не может не интриговать.

9 из 10",9 из 10,9
