,index,text,text_rating,rating
191,269,"В те 'стародавние' времена,   когда ещё не плел паутины Человек-Паук;  Тони Старк ещё не изобрел свой известный гаджет; а  Рассамаха пока только затачивал  когти в предвкушении встречи со зрителем, энтузиазм Уоррена Битти, «помог»  рисованному герою, Дику Трэйси совершить очередную попытку покорения голубого экрана, и пожалуй, самую удачную. 

Фильм получился примечательным, но не без изъянов.  Для ясности понимания  достоинств и недостатков отчётной картины,  её нужно  «препарировать», разложив на несколько составляющих: 

Сюжет:   есть мнение, что это самое слабое звено фильма. От  стандартной комиксовой истории едва ли стоило ожидать большего.  Шаблонные мотивы и повороты занимают две трети всего содержания, хотя довольно нестандартные ходы здесь присутствуют, но не в большом количестве.   Проще говоря, сюжет  ровно такой,  какой требуется для соединения и удобного демонстрирования  прекрасного визуального ряда, что в свою очередь, заставляет обратить внимание на….

Техническое исполнение:   А вот это уже несомненный  и жирный плюс.  Отчетный фильм можно смело окрестить «территорией красок». Каждый кадр насыщен  цветом. Художники и декораторы объявляют войну  тоскливому колориту.  Балом правят экспрессивные оттенки.  Несут ли они какую- то смысловую нагрузку или призваны лишь обеспечить внешнюю эстетику..? Посмотревшие дадут свой ответ.  Ну а второе очевидное достоинство «технарей»  конечно же грим.  Это поистине грандиозная, кропотливая работа.  Перед нами минимум обычных лиц,  зато   по максимуму  представлены рукотворные физиономии: гротескные, уродливые, пугающие и обязательно разнообразные.  Порой из- за них  сложно определить истинный облик актеров,  даже тех, чьи «фейсы» всем  известны, но  в этой ситуации идентифицировать исполнителей  помогает их…

Актёрская игра:  очередной положительный момент в картине.  Звезды сошлись…и на съемочной площадке разыграли замечательный спектакль.  Харизматичные персонажи Уоррена Битти и Аль Пачино,  пылкая и находчивая героиня Мадонны и многие другие создали яркую среду объемных характеров, как раз то,  что нужно для фильма в данном жанре. 

Итог:  Отхвативший свою порцию успеха в последнем десятилетии прошлого века, «Дик Трэйси» позже был многими забыт, что не мудрено, учитывая высокий уровень блокбастеров последующего годов.  Своеобразия и яркости при этом,  он не потерял и может порадовать современного зрителя.

7 из 10",7 из 10,7
192,270,"О том, почему я захотел посмотреть этот фильм.

Не так давно я смотрел Английский фильм «Смерть на похоронах». Это комедия, со смыслом, что сейчас редкость очень смешная. Правда в этом году вышел очень плохой, и безнадежный римейк. Но сейчас не об этом. Так вот я посмотрел эту хорошую комедию, и  решил посмотреть  еще работы режиссера Фрэнка  Оза.  Режиссера прекрасного. Смотрел  я названия фильмов, которые были сняты им, и вот увидел фильм с названием «Лавка ужасов». Оно привлекло меня сразу же. Люблю, я, когда упоминаются ужасы. Тем более, судя  по работам этого режиссера, он в основном снимает комедии. Значит, это была комедия с элементами  ужасов. И я немедленно  стал искать этот фильм. Найдя, его я сразу же посмотрел его, и получил массу удовольствия, но об этом позже.

О комедиях восьмидесятых.

Восьмидесятые время, о котором я знаю очень мало, и таких как я не так много. Потому, что сейчас это десятилетие в моде. Продюсеры делают римейки фильмов выходящих тогда. Многие его изучают, по фотографиям, и одежде. Я его  изучаю по фильмам. Вообще в то время вышло множество просто культовых, и  хороших фильмов, но и, безусловно,  комедий. И одной из них и является «Лавка ужасов». В Америке фильм культовый,  а у нас,  к сожалению не известный. А вообще эта лента римейк насколько я знаю. Римейк комедии «Маленький магазинчик ужасов». Я специально после этой ленты, оригинал посмотрел и нашел отличия. Эти отличия я сейчас упоминать не буду. Напишу о них в отзыве на оригинал. В общем, то они оба совершенно разные. Да конечно идея одинаковая, да и сцены некоторые похожи, но и они разные. Даже по жанрам. Если оригинал по тем временам мог и  напугать. Хотя смешил тоже. То римейк (тот фильм, о котором мы говорим сейчас)  чистая  черная комедия, одновременно сочетая в себе и мюзикл. Вообще мне вот это смешивание понравилось. Получился отличный так сказать жанровый коктейль.

О том, чем понравился этот фильм.

Недостатков в этой ленте нет. Так что начну с достоинств. Это конечно зажигательные музыкальные номера.  Песни отличные. Сама картинка приятна. Правда, все время практически во все номера встречаются три певички, которые меня не много раздражали. Но это тоже имеет смысл во многих мюзиклах встречаться такая троица.

 В целом эта лента стеб над всеми фильмами ужасов встречающихся в то время. Очень понравилась работа гримеров, а точнее тех, кто придумал дизайн и просто создал этот цветок. Он изящный, красивый. Даже так сказать губы открывает и разговаривает, даже поет. Да сейчас это смориться не так эффектно, как тогда, но все равно  они хороши. Эта лента динамична, не затянута и просто интересно, финал не затянут, и правильный. Чего не было в оригинале. Диалоги понравились, хоть и не много странные. Вообще это комедия, и что сейчас встречается не часто очень смешная. Некоторые сцены уже классика. Правда фильм еще ею не стал, но станет, он уже в разряде культовых, так что для этого есть все причины.

 Мораль тоже имеется, только для каждого она своя. Сценарий очень порадовал, и а перенесение на экран просто идеально. Все персонажи прописаны идеально. Самым запоминающимся конечно является персонаж Стива  Мартина. Крутой гонщик на мотоцикле. С черными  зализанными волосами. И работает он стоматологом, только он любит, когда его пациенты  мучаются и ему от этого хорошо. Конечно, самый смешной эпизод с ним это сцена  когда к нему приходит персонаж, которого играет Билл  Мюррей. Он человек, который любит боль, и для стоматолога это конечно пытка. Раз  я пошел рассказывать о  актерах, то расскажу о всех. Безусловно, недотепа Рик Морэнис великолепно сыграл, к сожалению, он сейчас не снимается в кино. Также Эллен Грин в роли тупой блондинки, но одновременно и девушки милой,  и доброй. Камео Джона  Кэнди и Джеймса  Белуши  тоже великолепны. Вроде бы все. Извините, читатели если, что-то забыл.

Итог.

Великолепный черный, зажигательный мюзикл. Радует, что  мораль имеется. С прекрасными актерскими работами. И просто прекрасным цветком, который создали по тем временам превосходно.

10 из 10",10 из 10,10
193,272,"Сюжет: Джонатан Харкер отправляется в Трансильванию, чтобы заключить договор о сделке недвижимости с графом Дракулой. Дракула оказывается вампиром и отправляется в Лондон не только за кровью, но и за невестой Харкера, которая напоминает ему о его бывшей супруге.

Дракула – это канонический злодей. Да, сейчас он уже не сразу вспоминается при упоминание слова «вампир» из-за фильма «Сумерки». Экранизаций романа Брэма Стокера много, но стоит выделить именно эту. Всем известный, благодаря трилогии о «Крестном Отце», Коппола снял этот фильм не как триллер, а скорее как мелодрама. Притом немного затянутая мелодрама. Многие диалоги в фильме иногда «высосаны из пальца» и заставляют зрителя скучать. Также было многое придумано. Главное, это то, что Мина является реинкарнацией жены Дракулы. Сделано это было, чтобы показать Дракулу более страдающим персонажем, а не только живым мертвецом, который пьет кровь.  Гари Олдман показывает в этом фильме снова, что он умеет играть отъявленных негодяев, а также очень часто он преподносит себя в немного неузнаваемом гриме. Из остальных актеров хочется отметить похвалами Энтони Хопкинса. Его Ван Хельсинг более верен книге и в нем чувствуется постоянная надежда, которая мешается с его изощренным черным чувством юмора. Вайнона Райдер сыграла немного неубедительно, и редко я ловил себя на мысли, что переживаю ее героине. Киану Ривзу было отдано, в фильме, мало времени, поэтому его персонаж Джонатан не успевает раскрыться и, иногда, хочешь, чтобы он проиграл графу. Мистика в картине на высоком уровне и количество крови в кадре не разочаровывает зрителя. Разочаровывают скорее действия персонажей, которые долго думают над тем, что зрителю понятно сразу.

Вердикт: хорошая экранизация с превосходной игрой Гари Олдмана, который сыграл Дракулу на твердую «пятерку».

P.S. Посвящается Тане.

7,5 из 10",5 из 10,5
194,278,"Хороший фильм, как и все с Кевином Костнером. 

Я посмотрел его целиком, не отрываясь, долго размышлял над жизнью после просмотра, и понял, что она очень скоротечна, и пока живёшь, нужно брать подарки, которые преподносит судьба, потому как если она что-то дарит, то значит вы этого заслуживаете. Ну а если не принять подарок, то судьба обойдётся очень жестоко.

Однако я не осуждаю Гарета и по-человечески его понимаю, жалко его, хорошего человека...

А фильм всё-таки прекрасный, он заслуживает

10 из 10

И дай бог, чтобы письма всегда приходили адресатам.",10 из 10,10
195,281,"Фильм о сильной женщине. Твёрдость её характера закалялась уже при её рождении. Родится в тюрьме, воспитываться в монастыре, где её унижали каждый день, заставляли жить по своим правилам, не ценили её как личность. И в последствии жизнь привела её в публичный дом. Она не хотела жить в грязи, но жизнь её всё равно толкала в это болото. И опустившись до самого дна житейской ямы, ей повстречался светлый человек, может быть, какой она должна была быть. Но и тут судьба сыграла с ней злую шутку...
  
В фильме задействованы знаменитые актёры Робин Райт Пенн, Морган Фриман, Стокард Ченнинг, Джон Линч. Фильм поставлен в лучших традициях Дэниэла Дефо.

10 из 10",10 из 10,10
196,282,"«Дракула» Брэма Стокера – мрачный и интересный фильм ужасов 1992 года, который в свое время был очень страшным и мега популярным. Когда я в детстве увидел этот фильм, то он мне реально казался чрезвычайно жутким и мрачным. Сейчас конечно это кино ни так зрелищно и страшно смотрится, как раньше, но все равно я этот фильм люблю, и он для меня имеет свою ценность. Фильм пропитан трагической любовью и страшным проклятием, а его история показана атмосферно и зловещи. Этот фильм является классикой Голливудского кино, и оно будет по вкусу всем ценителям настоящего эпического кино. Мы видим графа Дракулу и его любимую. Когда он был на войне в сражениях, и его любимую обманули и сказали, что он мертв. От горя девушка сбросилась с башни, и когда граф узнал об этом, то проклял все и вся и превратился в нечто ужасное и зловещее. Через сотни лет к нему в особняк едет молодой человек, чья невеста копия погибшей любимой Дракулы. Мы видим жуткую историю любви, боли и страданий, уничтожения нежити и закрученной концовки…

Фильм мне этот сразу понравился, потому что актерский состав был шикарным. Киану Ривз мой самый любимый актер в мировом кинематографе, и в этом фильме ужасов он играл хорошо, и сцены с ним некоторые просто невозможно забыть, особенно тогда, когда он попал в ложе невест Дракулы. Гари Олдман актер, который всегда идеально и талантливо играет самые сложные и противоречивые роли, и в этом фильме ужасов в роли Дракулы он был убедителен и реальн жутковат. Вайнона Райдер милая и чувственная актриса, и после этого фильма она мне сразу запомнилась. Ну кто еще мог сыграть в то время Ван Хельсинга как ни Энтони Хопкинс? Он стоящий и действительно талантливый актер, и играет он всегда шикарно. В небольшой роли мне было приятно увидеть Монику Беллуччи. Эта итальянская актриса невероятно красивая и сексуальная женщина и неплохая и сильная актриса. Даже небольшую роль она смогла сделать незабываемой. Фильм бюджетом в 40 000 000 миллионов долларов получился достойным и атмосферным. Посмотрите «Дракулу» Брэма Стокера, и этот фильм ужасов с привкусом драмы и мелодрамы подарит Вам историю, в которой есть и любовь, и боль, и ужас, и мрак и лучик света надежды. Кино шикарное, поэтому всем ценителям настоящего кино, имеющего кинематографическую ценность, этот фильм к просмотру смело советую.

9 из 10",9 из 10,9
197,286,"'Граф Дракула' Брэма Стокера - самая первая книга, прочитанная мной по-собственному желанию. Я её не просто люблю, а периодически перечитываю. И, знаете, эта книга, по-факту единственная стоящая вещь у Стокера. Первая и последняя его жемчужина, унаследованная нами аж с 1897 года.

Уж и не припомню, что бы ещё так загипнотизировало и вдохновило человечество, как вампир и всё, что с ним связано.

Теперь о фильме. Мне странно читать рецензии, где пишут об очевидном - да, Коппола действительно сделал всё по-своему. И это право режиссёра - не идти нога в ногу с автором.

Вспомните, если Вы пишите свою работу по определённой теме, то сначала изучаются первоисточники. Не забудем об актуальности, без этого нет смысла на что-либо смотреть с новой стороны. Что было актуальным в 90-х? Эротизм (хотя эта тема и поныне живее всех живых).

Однако, если профессионал вроде Копполы берётся за 'старую' вампирскую тему, обильно приправив её 'перцем' эротичного характера, лично я думаю о том, что это - только приправа, а не всё блюдо. За завесой манерности и эротичности скрыт глубокий смысл. Жаль не все могут преодолеть эту завесу.

В чём же резон так снимать 'Дракулу'? А в том, что любовь, по-мнению режиссёра, именно любовь (а не секс, или дружба) живёт вечно.

В фильме все герои перевёрнуты с ног на голову, в сравнении с книгой. Мина - неверная; Джонатан - неуверенный, даже робкий; Ван Хелзинк - его эксцентричность возведена в ранг помешательства; Джон Сьюард - невротичный наркоман; Люси - девица облегчённого поведения, а Дракула уже не однозначный книжный злодей, он нечто большее... Если в книге он выступает как цель, то в фильме - средство. И 'убить Дракулу' превратилось в 'спасти бесценную его душу'. В книге нет дилеммы, а Коппола предложил зрителю 'казнить нельзя помиловать'.

По книге Дракула наикровожаднейший убийца, а в фильме, стоит ему увидеть маленькое чёрно-белое фото той, кого он любил больше бога в 'прошлой жизни'... Может ли человек обмануть время? Он пройдёт за своей любовью не просто через города, моря и страны, а сквозь пелену бытия. Этой ноты нет в книге. И за это я люблю фильм Копполы.

Человек априори не может рассуждать о вечной любви и т.п. ибо мы смертны. Дракула - бессмертный монстр и с силой, с которой он хотел ехать в Лондон убивать человечество, теперь идёт туда за Миной-Элизабетой. Здесь пути книги и кинофильма кардинально расходятся. И дело не в том кого в итоге выберет Мина, а в самих метаниях Дракулы, она-то молит 'от всех смертей меня спаси', а он существует жизнью прОклятой...

В книге мои любимые герои это Джон и Джонатан, а в фильме я просто не могу выбрать.

Отмечу ещё момент. Приёмы и переходы от сцены к сцене в фильме меня завораживают. То, как показана эпоха, все эти мельчайшие дополнения, творящие атмосферу - браво! Даже то, как Мина следит за стремительным закатом - для меня это воплощённое киноискусство.

Из-под пера Стокера вышел бесподобный сюжет, но слог его суховат, сдержан. Коппола же снял красочный и 'вкусный' фильм, который лично я люблю, в том числе за многослойность.

10 из 10",10 из 10,10
198,287,"Классический роман Брэма Стокера 'Дракула' установил совершенно новые каноны вампиризма в мировой культуре, после чего грозный владыка Трансильвании стал одним из самых знаменитых монстров, когда-либо появившихся в литературе. Так что неудивительно, что вскоре после публикации романа появились слухи о его экранизации. Как известно, вдова Стокера не спешила делиться достоянием ее супруга, однако Дракула не мог не попасть на пленку, с успехом покорив большие и малые экраны. Одной же из самых известных картин, поставленных по мотивам известного произведения стал 'Дракула' в режиссуре Фрэнсиса Форда Копполы.

Сюжет фильма известен каждому, кто хотя бы поверхностно знаком с наследием Стокера, и все же пару слов о нем сказать необходимо. Конец 19 века, молодой юрист Джонатан Харкер отправляется в глубину карпатских гор, чтобы подписать выгодный контракт на покупку-продажу недвижимости. По прибытии он встречается с неким графом Дракулой, который заставляет молодого человека задержаться на пару дней в гостях...

Заприметив у Харкера фотографию его невесты Мины, Дракула утрачивает покой и решает покорить сердце красотки, оставив Джонатана в заточении в своем замке. отправившись в Лондон, грозный граф встречается со своей зазнобой и постепенно привыкает к жизни в недрах цивилизации. Однако скрыть свою кошмарную натуру он не в силах, от чего вскоре против него ополчаются люди, не готовые терпеть возле себя присутствие монстра.

В руках Копполы 'Дракула' превращается в театр гротеска, что совсем не плохо. Большая часть фильма снята в декорациях и это прекрасно видно. Режиссер специально создал подобный антураж, чтобы мы почувствовали себя современниками Стокера, отправившимися в партер огромного зала, где прямо прямо перед нашими глазами лучшие актеры разыгрывает сложную драматическую пьесу. Подобное восприятие лишь идет ленте на пользу, так как она просто физически не может устареть. Коппола создал настоящий шедевр, который становится в ряд с его лучшими гангстерскими работами.

Ни в коей мере не стоит сомневаться в художественных качествах постановки. 'Дракула' Копполы во всей красе раскрывает прелесть романа Брэма Стокера, продемонстрировав нам, что такое понятие любви и страсти, когда в истории оказывается замешанный самый известный вампир за всю историю

9 из 10",9 из 10,9
199,288,"Решила все-таки написать рецензию на фильм, который люблю уже более 20-ти лет, знаю до мельчайших подробностей и смотрю периодически. Каждый раз он вызывает бурю эмоций, поэтому не обессудьте, если рецензия будет походить на обрывочные мысли.

Первое, что хотелось бы обозначить: фильм — не о вампирах. Фильм о любви. О великой земной любви, которая, пронизывая время и пространство, победила смерть. Эта любовь — удел счастливых, кто испытал весь спектр эмоций — от эйфории до желания убить. Скажу сразу: если вы скептик, если не верите в любовь до слез — фильм не для вас.

То, что Коппола — гений, я, собственно, не сомневалась никогда. Дракула — ярчайшее тому доказательство. Думаю, многие читали роман в письма Брэма Стокера. По мне — книжка так себе, написана довольно вяло, сухо и тягомотно, но сюжет... Сюжет цепляет. Отдаю должное автору, который грамотно собрал все легенды о вампирах, изучил материал и написал... Что написал, то написал.

Коппола сделал из сухого материала шедевр, додумав, вникнув, украсив эмоциями.  И пригласив по истине звездный состав актеров.

Дракула. Гари Олдман.  Шедевральная роль. Дракула — странный объект, сочетающий в себе боль и страдания человека и звериные инстинкты потустороннего существа. Олдман сумел передать зрителю этот зловещщий коктейль. Его внешность доказывает его нечеловеческую природу. Старый диковатый граф, ловко лазающий по отвестной скале, грустный и любящий князь, безобразный монстр... И все это в одном фильме.

Джонатан Харкер. Не самая колоритная роль в фильме. Хотя вроде как главная. Но если подумать... Рядовой клерк — жертва обстоятельств. Думаю о карьере, потащился Бог знает куда — в унылый страшный замок, остался там на месяц, попал практически в рабство к хозяину, мало похожему на человека. Думаю, его мало кто поймет. Разве что человек, долго искавший работу, а потом поймавший манну небесную. У него будет все — работа, карьера, семья, престиж, деньги. А надо то все ничего — угодить клиенту, который, как известно, всегда прав. Для меня Джонатан — это образ любящего мужа, как бы странно это не казалось. Вначале он проявляет смелость в общении с графом, преследуя цель заработать на свадьбу. А потом раскрывается, как чуткий, адекватный и понимающий муж, который видит любовь его жены к вампиру, но не изводит ее ревностью (что было бы вполне объяснимо), понимая, что «Есть одна любовь, та, что здесь и сейчас, есть другая, та, что всегда» (с).

Вильгельмина. Вайнона Райдер откровенно хороша. Скромна, очаровательна, красива. Роль ей несомненно удалась — перевоплощение из невинной скромницы в страстную женщину производит впечатление. Я не увидела в фильме излишнего эротизма. Коппола сделал некий акцент на некоторые намеки, которые в романе многими читателями были просто не замечены. Но ведь они есть: «Теперь, когда я замужем, я понимаю свои чувства к князю». Господа, не будем ханжами — в конце концов, все в жизни об этом.

Ван Хельсинг. Блистательная роль гениального Хопкинса. Многие пишут — переигрывает. Не думаю, скорей талантливо передает образ слегка ненормального, помешанного на своем деле профессора.

Сьюарт, Квинси и Артур, поначалу создающие исключительно массовость, тоже раскрываются в конце фильма, как самоотверженные, целеустремленные мужчины с правильно расставленными приоритетами и целями в жизни.

Роли невест Дракулы на меня не произвели впечатления. Не знаю, для чего было приглашать Монику Белуччи на роль, которую исполнит любая смазливая актриса.

Отдельно хотелось бы упомянуть о находках режиссера, которые создают настроение — тени Дракулы в замке, которая, кажется, обязана таскаться за своим хозяином, но живет при этом собственной жизнью; каплями духов, улетающими вверх; экипажем, парящем над пропастью.

Вердикт. Дракула — гениальный фильм, снятый гениальным режиссером посредством гениальных актеров. Он не обязан быть лучше или хуже книги. Прошло больше 20-ти лет с момента первого просмотра, а мне он не кажется ни старым, ни скучным, ни наивным. 

10 из 10",10 из 10,10
200,289,"Мэл Брукс  снова на высоте. Но на это раз фильм получился сверхсмешным, похожим на «Аэроплан» — ни сцены без прикола, ни героя без насмешки над ним, ни минуты без повода посмеяться. Каждая фраза запоминается и просто создана для цитирования, она попадает в цель как самонаводящаяся стрела «Patriot». Прошлое, будущее, кинематографичное, реальное — всё спутывается в абсурдный клубок, заставляющий смеяться до колик. Досталось даже студии «Двадцатый век Фокс», хотя она к фильму не причастна (просто получилась игра слов).

Актёры играют согласно стандартам комедии — у каждого своё клише, и он его придерживается. Поэтому получился недалёкий и незлобный Робин Гуд, путающий фразы Шериф (естественно, увешанный пятиконечными звёздами), красавица Мэрион, её жутко заботливая прислужница Брунхильда, приколист-палач и другие забавные образы. Особенно досталось слепому персонажу, которого зовут «Моргала», и он так забавен — даже жалко, что в настоящее время этот актёр Марк Блэнкфилд  не востребован. Кроме него, Кэри Элвиса, Роджера Риса, Эми Ясбек, Дэйва Шапелла  и других новичков жанра, Мэл Брукс охотно использует проверенных товарищей — Дика Ван Паттена, Дома ДеЛуиза и самого себя. И ещё привлёк Патрика Стюарта  в небольшой роли короля Ричарда.

Чтобы добить зрителя окончательно, Мэл Брукс использует музыкальные партии, наложенные на звучание средневековых инструментов. Особенно прикольнула заглавная песня «Men in Tights» и Шервудские рэперы. А вот выделить самые смешные сцены выделить затрудняюсь, потому что фильм ровный, и в нём нет деления на «лучшее» и «среднее». Добавлю напоследок, что перед просмотром комедии не помешает просмотреть  серьёзный фильм о Робин Гуде («Робин Гуд: Принц воров» рекомендуется) и раздобыть копию с переводом Володарского, ибо только он способен передать хохмы, касающиеся акцента и неправильного произнесения слов. И тогда вам тоже захочется поставить фильму

10 из 10",10 из 10,10
201,295,"Один из самых лучших фильмов, о вампирах!

Книга Брэма Стокера-Дракула, одно из величайших произведений в литературе, и сам Дракула один из ярчайших антогонистов мировой литературы, и я очень рада что эту книгу экранизировали так ярко и красиво, с той готичной атмосферой, той исренней любовью что не знает границ во времени, пространстве, это потрясающий чувственный фильм, Френсис Форд Коппола, создал историю любви на века.   

 Граф Дракула в исполнении Гари Олдман, великолепен, аристократичен и сексуален, это пример харизматичности, на которой держался весь фильм.

Ван Хельсинг в исполнении Энтони Хопкинса, настоящий, Энтони Хопкинс он тот актер которому удаются все роли.

Моника Беллуччи  роковая красавица и самая настоящая вампирша, ей хочется любоваться и хочется поклоняться.

Вайнона Райдер, Мина красивая девушка любящая верная и нежная.

Киану Ривз, герой красавчик.

Что еще понравилось так это готическая атмосфера, замки и убранство, костюмы и платья, все на высшем уровне, а сцена в саду это просто фантастически красивая эротическая сцена полная чувственности и сексуальности, эта сцена для меня является одной из самых любимых даже не могу подобрать слова чтобы не повториться, выше похвал это шедевр! Сцена танца Мины и Дракулы, красота одним словом, не передать эмоции от этих моментов, как и от сцены в склепе с Люси которая прекрасна в белоснежном платье невесты как она прекрасна так и отвратительно страшна, этот фильм с особой магией и энергетикой его хочется пересматривать и всегда находишь что то новенькое и всегда нравится.

Такому замечательному фильму не могу поставить меньше:

10 из 10",10 из 10,10
202,296,"Одна из моих любимых зарубежных комедий, которую я пересматривал раз десять. Этот фильм, в частности великолепная игра Джима Керри, заманивает тебя к экрану. Оригинальный сюжет, актеру предоставляется полная свобода для импровизации, и Керри пытается наполнить каждый кадр своеобразной юмористической сценой. 

Пересматривая этот фильм снова и снова, убеждаюсь, что здесь напрочь отсутствуют лишние моменты. Сцены суда поставлены великолепны, особенно момент когда Флетчер пытается соврать своему оппоненту, но вместо ясных слов мы слышим лишь мычание и непонятное бормотание. Было бы прикольно, если сынок пожелал слышать правду от своего папы не день, а скажем месяц… можно бы было снять отличный сериал, который, наверно, имел довольно высокий рейтинг.

Моя оценка:

10 из 10",10 из 10,10
