,index,text,text_rating,rating
222,301,"Первое впечатление после просмотра чуток не однозначно. Фильм довольно специфичен и направлен больше на осознание некой философии мира странных людей, где понятие адекватности субъективно. Главная героиня Мэй не только сама на всю голову 'иная', но и как магнит притягивает к себе других, в некоторой степени 'иных'. Пересечение 'правильного' Эдама и странной Мэй приводит в полное недоумение в какой-то момент обе стороны, и у обоих один и тот же вопрос: «что не так и как быть дальше?», строится абсолютно по-разному. Это как два полюса, которые абсолютно разные, но в какой-то момент сближения притягиваются к друг другу. В свою очередь странная дамочка Мэй словно канистра с бензином, которой не хватает небольшой искорки, дабы вспыхнуть и поглотить всё своим пламенем и себя в том числе. Вопрос даже не в том, что её кто-то отвергнул или не понял - она изначально такова по своей природе также как и её коллега по работе, и как дети с приюта. С этим ничего невозможно сделать по сути – с этим нужно научится жить, а если не получится то можно слететь с катушек, что в принципе и происходит с Мэй.

Не смотря на слегка банальный и затянутый сюжет, в фильме присутствует именно та изюминка, которая заставляет досмотреть его до конца. Заявленный жанр ужасов можно сказать отсутствует напрочь. Присутствуют моменты, которые могут вызывать скорее отвращение, чем что-либо другое, поэтому людям со слабой психикой и желудком смотреть не советую.

8 из 10",8 из 10,8
223,306,"Смотрела Мэй много лет назад: самое удивительное то, что он великолепно запоминается с первого раза, как бы по кусочкам (а, если вы заметили, он весь состоит из кусочков).

Меня очень тронула тема одиночества в фильме, ведь Мэй была совершенно одинока. С чего бы ей было жалеть людей, если они никогда не жалели ее?

Идея нова: не жди, когда в твоей жизни появится друг- сделай его сам. Человек, которого не любили, с которым не общались, может быть способен на что угодно, чтобы получить то, чего у него никогда не было.

В фильме мне импонируют две вещи: его психология и эстетический вкус: преподнесен он именно 'вкусно'(например, картина смешивания крови с молоком), со стилем. 

Необыкновенно хорош в соей роли Джереми Систо, а Анжела Беттис поистине Королева хоррора.

За самобытность, небанальность и игру ставлю

9 из 10.",9 из 10,9
224,307,"'Мэй' - дебютная работа талантливого режиссера Лаки МакКи, снятая буквально за гроши, и по всем параметрам подпадает под категорию 'кино не для всех'. Почему так? Вряд ли лента, рассказывающая про одиночество на киноязыке Дарио Ардженто и Лючио Фульчи, понравится всем без исключения. 

Действие в фильме идет неторопливо, даже тягуче, но, поверьте, это того стоит. Кроме того, в ленте с лихвой кровавых и натуралистичных сцен насилия, чем она и оправдывает свою принадлежность к жанру 'ужасы'. Однако, все-таки главное в фильме - драматическая составляющая, ведь МакКи буквально снял настоящую Оду одиночеству, которое частенько навещает и нас с вами. А Мэй - настоящая 'белая ворона', которая с самого детства не может найти свой круг общения, друзей и просто молодого человека, ввиду физического недостатка, связанного с глазами. Единственный её друг - кукла, которую она хранит в стеклянном ящичке, и никогда  к ней не касается, не давая делать этого и остальным. Страшное одиночество заставляет совершать её довольно экстравагантные поступки, и вести себя более чем странно. В конце концов, все превращается в кровавый кошмар ближе к финалу, а уж заключительная сцена просто вводит в ступор - более чем удачное завершение этой трогательной истории. 

Картина стала фаворитом на нескольких крупнейших фестивалях независимого кино, да и в общем произвела немалый фурор среди поклонников 'хоррора'. Ну и, конечно, лента бы не состоялась без утонченной и прекрасной игры Анджелы Бэттис, которая по-настоящему вжилась в образ своей героини. Хочется только предупредить: не настраивайте себя на зрелище, полное 'экшна', а приготовьтесь к психологически точной, неторопливой и медитативной драме, ближе к концу превратившейся в фильм ужасов. 

9 из 10 - за оригинальность и драматизм",9 из 10,9
225,309,"Я всегда говорила - не можешь завести друга, сделай его сам.  

'Все равно ты у нас самая красивая' - говорила Мэй её мама, хотя даже в родном голосе звучала издевка. Образы родителей главной героини оказалось возможным раскрыть всего за тридцать секунд - отец-подкаблучник, который любит свою дочь такой, какой она родилась на этот свет, и мать-тиранша, которая привыкла к тому, что всё должно быть правильно и идеально. Своему ребенку она даже запрещает порвать яркую упаковочную бумагу, словно этот хлам ей важнее ребенка, а лучшим другом Мэй именует странную и готичную куклу, к которой и притронуться нельзя, можно лишь ловить её мертвый холодный взгляд. Мэй не признали в школе, она не нашла друзей и позже, привыкнув обвинять во все свой косой глаз, не думая о том, что это одиночество превращает её в монстра. Каждый день она с упоением рассказывает своей кукле, каких людей встречала, отмечает в них красивые части тела, словно они экспонаты в музее, фантазирует о грядущих свиданиях и переменах - вот бы только исправить косящий глаз, тогда она точно понравится Адаму, парню с красивыми руками. тогда все проблемы вмиг будут решены.

Кино, конечно, на любителя - созерцать томные стенания психов и их метания - это не самое большое удовольствие; с одной стороны фильм не стремится загрузить очень сильно, МакКи непринужденно рассказывает эту местами тошнотворную историю, с той же легкостью и наивностью, с коей Мэй говорит о хирургической ошибке, после которой у собаки, которою они оперировали, вывались все органы. Но любители такого жанра находятся всегда, я и сама нахожу в себе какой-то болезненный интерес к психопатам, причем к самым различным, от гениального и великолепного в своем очаровании Ганнибала Лектора до той же самой замкнутой и слегка помешанной Мэй. Тем более фильм пестрит чудаками - что подружка Мэй, лесбиянка со своеобразным мировоззрением, что тот же самый Адам, любитель снимать фильмы про каннибалов, да все это кино сосредотачивает в себе небольшую психушку. Впрочем, МакКи в этой психушке чувствует себя более, чем комфортно. восхищается своей музой с диковинной красотой и изгаляется над этими жалкими людишками, переплетая их судьбы и вновь отбрасывая их друг от друга.

Ну и конечно отдельных похвал и дифирамб стоит финал сиего творения - то ли МакКи хотел дать надежду всем и вся, даже таким докатившимся до точки людям, как Мэй (да и как он обделит несравненную музу любовью того, кого она так добивалась), то ли перепугать народ и заставить его выкатить квадратные глаза на лоб в полном изумлении, но определенный эффект был достигнут. После фильма, честное слово, хочется спать. Не потому что он скучный, просто залезая под теплое одеяло и погружаясь в атмосферу умиротворения, очень хочется отгородить себя от этого мира психопатов. Ведь у нас с вами есть друзья. И вовсе не обязательно живые или сделанные из одного куска. Ведь так? 

8 из 10",8 из 10,8
226,310,"'Изгои' - это фильм о подростках Америки 60-х годов. Это история юных бунтарей, бунтующих не ради какой-то идеи, а скорее из духа противоречия и тяги к бунтарству.

Маленький провинциальный городок расколот на два лагеря - бедных и богатых: и каждый из них бьет 'других' скорее не из какого-то презрения к социальному статусу, а потому, что так заведено и так делают другие.

Этот фильм Копполы значительно уступает в выразительности, глубине и разноплановости другому творению режиссера из того же 1983 года - 'Бойцовой рыбке'. Мне сильно не хватило психологизма, детальной прорисованной мотивировки тех или иных поступков главных героев, но при этом очень понравился этот беглый, но вполне точный взгляд Копполы на целое поколение молодых людей.

'Изгоев' нельзя назвать проходной картиной еще и потому, что по сути культовый режиссер запустил тут на киноорбиту когорту талантливых и интересных актеров. Кем стал Том Круз, всем хорошо известно, однако меня всегда занимал вопрос, почему сверкавшие в 80-х Мэтт Диллон и Эмилио Эствез, так и не стали настоящими звездами позднее...

Я бы сказал, что это не топовое и не лучшее кино Копполы, но при этом кино, не лишенное своих плюсов. Если в вас жив дух бунтарства, обязательно смотрите 'Изгоев' и не повторяйте ошибок главных героев...

8 из 10",8 из 10,8
227,312,"Этот фильм, поставленный маститым американским режиссёром Френсисом Фордом Копполой, можно с уверенностью отнести к одним из лучших его работ. Да, чисто внешне и в смысловом посыле «Изгои» возможно уступает таким признанным шедеврам маэстро, как «Крёстный Отец» и «Апокалипсис Сегодня». Но конкурировать с этими лентами Коппола и не собирался. Тогда, в начале 80-ых перед ним стояла иная задача – спасти от банкротства свою киностудию «Америкэн Зоетроп», которую на грань коммерческого краха поставил его предыдущий фильм-мюзикл «От Всего Сердца». И дешёвая, без «вычур» картина для молодёжи, и о молодёжи справилась с возложенной на неё миссией. Фильм не только сделал солидную кассу в прокате, но и вывел в люди целую плеяду молодых звёзд. Благодаря их участию в картине, она со временем стала культовой, не смотря на то, что в год выхода не имела особого успеха у критиков…

Из сыгравших в «Изгоях» запоминаются многие, но особо выделю прославившихся позже Ральфа Маккио (Джонни), Си Томаса Хауэлла (Понибой), Мэтта Диллона (Даллас), Роба Лоу (Газ), Эмилио Эстевеса («Дешёвый» Мэтью), Дайан Лэйн (Черри Вэланс), и Патрика Суэйзи (Дэррил). Мелькнул в небольшой роли хулигана Стива и Том Круз. Однако лишь Ральфа Маккио и Си Томаса Хауэлла с Мэттом Диллоном можно назвать главными звёздами картины. Вокруг этой троицы строится сюжет замешанный на уличных разборках, семейных и жизненных неурядиц и убийства. Но фильм вовсе не «чернуха» о жизни в провинции (действие ленты разворачивается в середине 60-ых в Оклахоме). Напротив, «Изгои» Копполы –это светлое и жизненное кино о вере в лучшее, о любви к тем, кто тебе дорог. Это настоящая сага о, даже ещё не мужской, а о мальчишеской дружбе. Сюжет пропитан «пацанской» романтикой, и ностальгией о том времени, когда уходило детство и начиналась юность, пусть и принёсшая первые разочарования жизни и потери, но всё же бывшая прекрасной порой, сформировавший тебя такого, каким ты и останешься впредь до седин. Не будучи знаком с оригинальной книгой С. Э. Хинтон, всё же могу назвать снятый на её основе художественный фильм –превосходной экранизацией. Ибо уверен, не будь книга так хороша, она не стала бы бестселлером и не привлекла бы внимание такого требовательного в плане драматургии режиссёра, как сэр Френсис Форд Коппола. К тому же, он обращался к творчеству писательницы дважды. Второй раз, в «Бойцовой Рыбке» (открывшей миру Микки Рурка) на мой взгляд даже более удачно. Хотя в той картине он больше упирал на «визуал» и саундтрек. В то время, как здесь просто рассказывает бесхитростную, но увлекательную историю взросления. Историю поколения «унесённого ветром» бессмысленной Вьетнамской войны, если вдуматься. Не зря же роман Маргарет Митчел фигурирует в сюжете, и начальные титры картины напоминают о бессмертной саге Джорджа Кьюкора…  

Благодаря своему «простецкому» стилю (операторская работа Стивена Х. Бёрума не блещет разнообразием и изысками, а художник ленты Дин Тавуларис не акцентируется на передачи атмосферы 60-ых ), фильм можно рекомендовать к просмотру и сегодняшним подросткам, так как он не устарел не в техническом плане, не в идейном. В мире всегда были и всегда будут «клановые» различия, дружба и вражда. Всегда и везде будут непримиримы «Пижоны» и «Грязнули». И не важно где ты живёшь, в провинциальной глуши, или в большом городе. Где есть успешные, принятые обществом люди, там будут и свои изгои… 

 9 из 10",9 из 10,9
228,313,"Великолепный фильм, один из моих любимых. К сожалению, не читал Хинтоновскую новеллу. Но теперь уже читать и незачем, слишком прочные связи остались с воплощением великого Копполы. Сюжет прост, но отнюдь не скучен. 

Целая плеяда будущих звезд продемонстрировала свое мастерство. Патрик Суэйзи, Дайан Лэйн, Мэтт Диллон, можно долго перечислять. А где еще увидишь сопливого 14-летнего мальчишку Тома Круза? 

Снято незатейливо и вместе с тем без излишеств. А саундтрек Стиви Уандера просто восхитителен.

10 из 10",10 из 10,10
229,315,"Фрэнсис Форд Коппола... Что говорит это имя? Имя-символ, имя мэтра режиссёрского цеха в Голливуде, в своё время затмивашего всех и вся. Лишь потом пришла эпоха новых режиссёров, например, Дэвида Финчера и Квентина Тарантино, но и они, уверен, скажут, что Фрэнсис Форд Коппола - это такой же мастодонт, как и Альфред Хичкок и Мартин Скорсезе. Какой-то время на старте своей режиссёрской карьеры Фрэнсис Форд Коппола набирался опыта, но затем взорвал общественность с криминальной драмой 'Крёстный отец', прочно вошедшей в анналы киноистории, 'Апокалипсис сегодня' ещё больше упрочил ранг Копполы. Но затем постановщик отошёл от масштабных проектов, решив окунуться в жизнь молодёжи, вставшей на узкую дорожку мелкого криминала, превратив жанр молодёжной драмы в большое событие. В 1983-м году счастливый зритель мог увидеть 'Бойцовую рыбку' и 'Изгоев', с которыми Коппола добился большого успеха, а его актёры пошли по пути становления большими звёздами.

Картина 'Изгои' расскажет про стихийные (хиппи, война, наркотики, подъём чернокожего населения) 60-е годы прошлого столетия в США небольшого городка, где между собой соперничают молодёжные группы. Одни - из бедных кварталов, называющие себя 'Бриолинщики' (в других переводах - 'Гризеры'), название идёт от геля, которым они укладывают свои волосы, что даёт им возможность показать из какого они сословия. Другие - 'Мажоры' и их жизненное кредо не надо лишний раз определять. Между группировками всё время происходят стычки, как у нас в своё время между районами. Непонятная ненависть по денежному принципу выливается не только в кровавые разборки, но и в смерть одного 'Мажора'. Виноваты два совсем ещё юных 'Бриолинщика' и теперь они вынуждены скрываться, пользуясь лишь советами своего старшего друга, у которого мелкокриминальное прошлое. Чему он может научить юнцов, если сам ещё совсем недавно вытирал с губ материнское молоко? Драма молодых сердец вскоре раскроется во всей своей трагической красе и это блистательно передаст Фрэнсис Форд Коппола.

Сейчас фильм 'Изгои' несколько утратил в своей актуальности, но как отображение целой эпохи он весьма занимательный и поучительный до сих пор. Вряд ли Фрэнсис Форд Коппола и С. Э. Хинтон, написавшая и 'Бойцовую рыбку' и 'Изгоев', сыгравшая в камео в обеих лентах, что-то сильно приукрашивали. Хотелось бы верить, что столь драматические события не имели места, но в том описании эпохи всё же реализма там предостаточно. Кто рос на улицах, те поймут. Отдельно спасибо за безоговорочное отображение тех лет, за лихие причёски, за костюмы из кожаных курток и штанов, за антураж и идеально выбранную местность. Всё это в совокупности дарит абсолютную уверенность в натуральности происходящего. Даже когда кадр попадает в дом главных героев, когда идёт показ киносеанса - всё это принимается предельно натурально. Ну а само действие фильма в таком антураже не может не быть связующим звеном между зрителем и картиной. Вся эта молодёжная драма смотрится с погружением в настоящие 60-е. И, конечно, за это стоит благодарить ещё и Стивена Х. Бёрума, работавшего в том же составе ещё и в 'Бойцовой рыбке'. Оператор, без сомнений, справился со своей работой на высокий балл.

И на закуску самое интересное и это касается актёрского ансамбля. Странно, но двое юных актёров, сыгравших главные роли в фильме, С. Томас Хауэлл и Ральф Маччио отлично показали себя в 'Изгоях', но в дальнейшим их карьера не заладилась, мягко говоря. А так, как для чуть ли не дебютантов их образы были ярко отображены, за что стоит только хвалить их. Близок к главной роли Мэтт Диллон. Он, опять же, потом окажется в 'Бойцовой рыбке', Фрэнсис Форд Коппола делал из него новую звезду, но, по большому счёту, Диллон таким не стал, хоть и сыграл в приличном количестве хороших картин. А вот дальше Дайан Лэйн, Роб Лоу, Эмилио Эстевес - их так приятно лицезреть молодыми и не оперившимися, но в их экспрессии, в наглости (в хорошем смысле) просматривалось, что их ждёт хорошее будущее в кино. Не всё у них, конечно, удачно, но 'Изгоев' они явно записывают себе в актив. Патрик Суэйзи был как бы по персонажу наставником всех ребят, но всё же таки его лучшие роли были ещё впереди. Но участие в 'Изгоях' у самого Фрэнсиса форда Копполы привлекло внимание и к его персоне со стороны кинематографистов. Да и сам Суэйзи справился с ролью легко - именно так он смотрелся в этой картине. И особняком стоит персона Тома Круза, которых во второстепенной роли, и особо не запомнился, если бы не последующие его проекты и становление в качестве звезды первого эшелона. Вот такой вот состав в фильме 'Изгои' и хочется, чтобы многие познакомились с молодыми тогда будущими идолами.

'Изгои' - яркий молодёжный фильм с глубокой драмой переоценки ценностей, снятый в стиле Фрэнсиса Форда Копполы. И если даже сейчас он привлечёт только из-за имён в актёрском составе, то, посмотрев 'Изгоев', Вы будете удовлетворены сильным по духу фильмом.

9 из 10

P.S.: Через семь лет по мотивам ленты будет снят один сезон сериала с одноимённым названием, но он и близко не подберётся к статусу настоящих 'Изгоев'.",9 из 10,9
230,317,"- You guys know what Greasers are? White trash with long greasy hair.
- You know what a Soc is?
- What?
- White trash with Mustangs and Madras

Совершенно случайно наткнулся на этот фильм, заинтересовался и решил посмотреть. Не скажу, что увиденное меня поразило, но зацепило и оставило след в душе. Фильмов подобных этому, на мой взгляд, довольно мало, картина ведь не о разборках, она о людях, чувствах, страхе, дружбе, любви в самом правильном её проявлении, о жизни, в конце концов.

Обычный американский городок 60-х годов, рок-н-ролл, пьянки-гулянки, открытые кинотеатры и уличные банды, о них и пойдёт речь. Две банды противостоящие друг другу, вечная борьба.

Битва мантелетов, взглядов, жизней, драться бессмысленно, это ничего не изменит, но это уже стало неотъемлемой частью жизни, никто не прав и не виноват, это просто данность, а кровь детей, погибших глупой смертью всё течет и течет по улицам больших и малых городов.

Отношения внутри банды показаны очень трогательно, сложно судить насколько это правдиво, но, во всяком случае, именно такие отношения должны быть и в это хочется верить.  Отношения братьев тоже показаны идеализированными, это всё таки бросается в глаза, но высшее проявление любви в ответственности, если ты не несёшь  ответственности за человека и сегодня ты его любишь, а завтра нет, то это не имеет ничего общего с понятием любовь, и такие тонкие моменты в фильме очень хорошо показаны.

Очень интересная режиссура, Коппола может быть слегка и переборщил с сентиментальностью, но сцены наполнены такой душой и добротой, что не обращаешь внимания на мелкие огрехи. Я смотрел двухчасовую версию этого фильма и сразу понимаешь, что это режиссёрская версия, хотя при просмотре об этом не знал, сцены были очень длинными, но мне это понравилось, это добавляет глубины

Великолепный, я бы даже сказал, культовый каст радует нас в этой картине, чего только стоят Том Круз и Патрик Суэйзи. Остальные радовали не меньше, особенно запомнился Мэтт Диллон, его эдакое мрачное обаяние скрасило просмотр, Роб Лоу, Дайан Лэйн, Ральф Маччио и Си Томас Хауэлл также справились абсолютно замечательно.

Этот фильм действительно стоит посмотреть и вы не пожалеете, очарование фильмов 80-х  непередаваемо, фильмы были сентиментальными и трогательными а не сопливыми и пафосными как сейчас. Советую посмотреть всем, вы не пожалеете потраченное время. 

10 из 10",10 из 10,10
231,318,"Что вы чувствуете когда остаетесь одни? Каково это осознавать, что не каждый человек может вас принять таким какой вы есть. Когда хотели поделиться чем то откровенным, но нет того человека кому вы могли бы открыть свою душу. Этими проблемами страдает главная героиня фильма. 

 Сюжет фильма рассказывает нам о жизни главной героини фильма по имени Мэй, где с самого рождения было не всё так радужно в жизни. Имея проблемы с косоглазием, она ещё с раннего возраста не могла спокойно играть со сверстниками имея повязку на одном глазу. 

(Какого слышать от своих сверстников: 'Ты пират?' И тем самым загоняя себя в одиночество?) Родители понимая, в каком моральном состоянии находится дочь, решили сделать подарок, а тем самым и лучшую подругу куклу, которая находится в стеклянной коробке. Девушка повзрослела и влюбилась в парня Адама, который так нужен был главной героине, как спасательный круг своего рода. Но реалии куда страшнее, чем само одиночество. 

Сам фильм очень плавно поясняет происходящее вокруг. Подростковые проблемы в обществе, внутренние комплексы, неудачи в начале первых отношений (неудача в первом поцелуи,  первом сексе) Тем самым загоняя себя в кокон из которого становится очень сложно выбраться. Не найдя рядом того человека, который мог бы поддержать в трудную минуту. 

Что хочется сказать на последок. Не судите людей по каким-то внешним признакам или физическим недостаткам. Мы все люди! Любите себя и своих близких такими какие вы есть.

9 из 10",9 из 10,9
232,319,"Режиссер таких культовых картин как «Крестный отец», «Крестный отец 2» Фрэнсис Форд Коппола 80-ые годы встретил выпуском нескольких картин молодежного жанра. Первой его ласточкой в этом жанре стала картина «Изгои», которая вобрала в себя практически всех будущих мировых звезд кино.

Тогда в 1981 году, когда Коппола набирал себе актеров в этот фильм, никто и подумать бы не мог, что почти каждый из этих молодых актеров внесет свой большой вклад в кино. Этот фильм открыл миру таких замечательнейших актеров как Патрик Суэйзи, Мэтт Диллон, Дайан Лэйн, и конечно, Том Круз, впоследствии ставший самым знаменитым из всех участников. Но тогда, они еще никому не были известны, и Коппола брал их на свой страх и риск.

Фильм повествует о разборках между молодежными группами, разделенными по имущественному признаку. Богатые и бедные – как это знакомо всем нам. Несмотря на то, что фильм идет всего лишь полтора часа, он успевает рассказать зрителю очень и очень многое, показать внутренний мир и тех, и других. Хотя конечно, «беднякам» достается больше экранного времени. Сюжет фильма отчетливо показывает, что и в той и в другой группе могут быть хорошие люди. Не все богатеи самодовольные избалованные идиоты, точно также как и не все бедняки невоспитанные грубияны. Все свои проблемы эти группы пытаются решить за счет разборок, набивая морду противнику. Но концовка явно показывает, что дракой ничего не решить, нужно искоренять причину проблемы, а не её последствия. Как сказал один из персонажей: «Я хотел бы жить в мире, где нет бедняков и пижонов, а есть просто обычные люди». Именно к такому миру нам всем и стоит стремиться.

Плотная и уверенная режиссура Копполы отлично нагнетает напряжение в те моменты, когда это необходимо. Пожар в церкви и финальную драку я смотрел с сильнейшим напряжением. Переживая за всех персонажей, которые мне полюбились в течение просмотра всей ленты: Грубый и не воспитанный, но чертовски преданный друг Даллас Уинстон, закомплексованный и удивительно благородный парень Понибой с его братьями, подрабатывающий на бензоколонке и очень боевой тип в исполнении Круза – все эти персонажи по-своему хороши, и запоминаются практически сразу. 

Изгои – великолепная молодежная драма 80-х, которую интересно будет смотреть и сейчас. Ведь, проблемы, поднимаемые в этой картине, актуальны до сих пор. 

9 из 10",9 из 10,9
233,321,"В 1916 году у Чаплина закончился контракт со студией 'Эссеней' и самый высокооплачиваемый и звездный в мире актер и кинематографист отказался от его продления, несмотря на то, что условия контракта не были им до конца соблюдены. Так, работая в гораздо более медленном темпе, чем на 'Кистоуне', он снял меньше фильмов, чем должен был согласно контракту, зато к этому периоду относится создание таких шедевров, как 'Чемпион', 'Женщина', 'Банк', 'Вечер в мюзик-холле', 'Кармен', и, конечно, 'Бродяги', ставшего очередной точкой отсчета в карьере Чаплина. И каждый из этих фильмов можно с полной уверенностью назвать по-своему этапным для мирового кино. Сразу же после ухода Чаплина из 'Эссеней', за него начали борьбу несколько студий, выиграла 'Мьючуэл', предложившая не только самые выгодные условия, но и согласившись на абсолютную творческую и финансовую свободу, требуемую Чаплиным. 

'Эссеней', правда, в качестве отступных взяла на себя право повторного проката почти всех кинолент Чаплина, снятых в ее стенах, а также уже без его участия смонтировала и выпустила еще 2 фильма - 'Обозрение творчества Чаплина в 'Эссеней' - эдакое попурри из фильмов разных лет, и 'Тройную неприятность', которую Чаплин снимал, но бросил. 

Получив бешеную по тем временам ставку ('звездной системы' еще не существовало, всего несколько актеров в мире могли требовать себе таких условий, остальные находились на иждивении студий, получали столько, сколько им давали и обязаны были сниматься во всем, что предлагают) и полную свободу действий, Чаплин взялся за работу на новом месте с большим воодушевлением. К слову сказать, темп его работы замедлился еще больше, к крайнему неудовольствию студии, но зато из фильмов, снятых великим комиком на 'Мьючуэл', нет уже ни одной проходной и 'вынужденно-трюковой' комедии, которые еще пару лет назад он был вынужден делать, подгоняемый продюсерами и безбожно сжатыми сроками. 

Первым фильмом 'Мьючуэл' стал 'Контроллер универмага' - шедевр комедии положений, в которой не было, на первый взгляд, совершенно ничего нового. Но только на первый. 

Это был первый фильм, над которым Чаплин получил полный контроль, не только в качестве режиссера, сценариста и главной звезды, но и в новом для него качестве продюсера. Именно с этого фильма начался Чарли Чаплин, как независимый кинематографист и нонконформист, делающий только то, что хочется ему, не обращающий внимание даже на такие убийственные для актера и режиссера факторы, как время и технический прогресс (помним, что Чарли был единственным актером немого кино, который победил 'новые времена' и не просто остался на плаву, в отличие от других знаменитых актеров 'великого немого', но и успешно конкурировал с самыми прибыльными и известными звуковыми фильмами). 

Это был первый фильм Чаплина, в котором стали использоваться элементы технического прогресса. До этого Чаплин предпочитал в своих комедийных номерах использовать предметы быта, находя смешное в самых не смешных вещах. Теперь фантазия режиссера распространилась и на технику. До совершенных в этом плане 'Новых времен' было еще далеко, но уморительные эпизоды с эскалатором, неоднократно расширявшиеся и появлявшиеся во многих последующих фильмах Чаплина, стали классикой. 

И, наконец, это был первый фильм Чаплина, в котором окончательно сформировалась 'команда Чарли' - группа людей, с которыми он предпочитал работать, которых он понимал и любил, и которые отлично знали, что хочет от них Чарли - все профессионалы высочайшего уровня. Продолжилось сотрудничество с красоткой Эдной Пурвиэнс, правда, в этом фильме она сыграла едва заметную роль секретарши, на которую, как ни странно, Бродяга не обращает внимания. Окончательно укоренились в команде актеры Ллойд Бэйкон, Фрэнк Коулмен, Лео Уайт, которые перешли вслед за Чаплиным в 'Мьючуэл' и ни разу не пожалели об этом. И именно в этом фильме впервые появился на экране могучий здоровяк Эрик Кэмпбелл, ставший на несколько лет главным противником Маленького Бродяги. 

Вы, конечно, запомнили его - тучный, почти двухметровый детина с внушительной бородой, усами и огромными бровями, загнутыми кверху - самый узнаваемый злодей в фильмах Чаплина! Он стал олицетворением мира 'больших людей', жестоких, сильных, богатых, спесивых, глупых и страшных. Начиная с этого фильма он все время преследовал Бродягу Чарли - в разных образах, всегда концентрировавших в себе физическую силу и ненависть к маленьким людям. 

Это был великолепный дуэт. Чаплин и Кэмпбелл прекрасно понимали друг друга и более харизматичного антипода у Чаплина не было. Кэмпбелл был обязан Чаплину всей своей карьерой и снимался только у него, быстро стал звездой, ему пророчили большое будущее. К сожалению, судьба его была трагична - потеряв в один год жену и дочь, актер погиб в автокатастрофе, сев за руль мертвецки пьяным. 

Уже за один этот дуэт фильм можно назвать этапным. Ведь уже после смерти Кэмпбелла, Чаплин, в поисках злодеев для своих комедий, выбирал их по принципу похожести на своего друга и главного актера. 

Сюжет фильма, представляющий собой чистую комедию положений с похожими людьми, обменом одеждой, беготней с саквояжем, полным денег по залам огромного супермаркета, не представлял больших возможностей для развития образа Маленького Бродяги, и он не претерпел существенных изменений. Зато эпизоды на эскалаторе и драка-балет в исполнении Чаплина заняли свое место в ряде смешнейших сцен немого кино. 

Оказавшись в который раз козлом отпущения и случайным участником неприятной истории, Маленький Бродяга, наивный и трогательный, правда пока еще чуждый в равной степени как активным злым, так и активным добрым действиям, совершенно случайно помог с поимкой спекулянтов, хоть и остался без награды. 

Выйдя в прокат, фильм имел грандиозный успех и описывался, как лучшая комедий, появившаяся к тому времени. Позднее критики причислили фильм к разряду проходных, забывая, однако, о вышеописанных фактах. Чаплин на некоторое время вычистил из фильма любые трагические нотки, но в данном случае это только пошло ему на пользу и даже украсило - вряд ли несчастья Бродяги уютно почувствовали бы себя в общем позитивном и шутовском настрое комедии. Получилась просто задорная, очень смешная и оптимистичная буффонада, достойная встать в число лучших чаплинских короткометражек и породившая один из самых запоминающихся образов в истории кино (я, разумеется, об образе Гиганта, созданном Эриком Кэмпбеллом). 

10 из 10",10 из 10,10
