,index,text,text_rating,rating
133,187,"Первые три минуты фильма заставили меня подумать, что достаточно высокий рейтинг получен заслуженно и что сейчас мне предстоит увидеть что-то уникальное и новое. Вместо этого я 2 часа смотрел какую-то жалкую пародию на Звездные войны и ничего интересного для себя не увидел.

Первое, что бросается в глаза, это сходство со Звездными войнами: корабль и его капитан очень смахивает на Хана Соло, грязные трущобы такие же как и в Звездных войнах, бар в котором были герои этого фильма тоже взят с оттуда же, в принципе как и вся атмосфера. Только реализовано ужасно.

Второе - это ужасный сценарий, хотя даже с такого сценария, собранного из заезженных штампов, можно было сделать 'среднее' кино. Но у режиссера не хватило, а точнее полностью отсутствует талант.

Третье - игра актеров. Похоже на детский спектакль в младших классах школы.

Стоит сказать о шутках: ни одна у меня смеха не вызвала, разве что я смеялся со сцены, где капитан приказал поставить зенитку на корпус корабля, а в конце фильма были кадры, где ее снимают оттуда, т.к. война закончилась. Это просто смех. В то время когда оружие должно само наводиться и стрелять, здесь показывают, что кто-то должен надеть скафандр, вылезти наружу, сесть за зенитку и вручную наводить её на вражеские корабли, да и что сделают обычные пули бронированному кораблю? И весь фильм состоит из такого абсурда.

Если у вас инженерное образование и вам нравятся научно-фантастические фильмы, то смотреть этот абсурд вам будет вредно.

1 из 10",1 из 10,1
134,189,"Перед просмотровом данного фильма ознакомился с первым и он же последний сезоном сериала 'Светлячок'. 

И всем кто решит смотреть данное кино, в обязательном порядке нужно это сделать. Так как без этого львиная часть происходящего будет не понятна. Ну и лишите себя приятного чувства ностальгии. 

Сериал оставил позитивные впечатления, жаль что его закрыли. В общем под впечатлением сериала перешёл к просмотру фильма. 

Начали хорошо, Вселенная мира, похорошела отличными компьютерными эффектами, в виде разнообразных новых технологий и приспособлений это радует глаз. Да это большой плюс данного фильма - проработка вселенной, окружающего мира. Впечатляющие спецэффекты космических кораблей, бороздящих пространство гармонично сосчитаются с обыденностями наших дней, такими  как современное огнестрельное оружие. Команда «Светлячка» почти вся в сборе. Тут стоит отметить игру актёров, играют на том же уровне, и в том же ключе что и в первоисточнике. Разве что игра доктора Саймона переменилась и не в лучшую по моему мнению сторону. Это очень сильно режет глаз и в некоторых эпизодах вызывает отторжение. В остальном все так же, конечно годы берут своё и некоторые персонажи выглядят более опытными, познавшими жизнь, но это их не портит. 

Главная же фатальная ошибка данного кино это основная сюжетная линия, а именно с концентрированность на Ривер, её поимки и 'спасении вселенной'. В отличие от полюбившегося фанатами сериала, второго вообще и в помине не было, а охота на Ривер была на втором плане и возникала по ходу основного действия, которыми являлись авантюрные приключения команды. А история с Ривер добавляла интриги, загадочности.

Ведь можно было снять отличный фильм элементарно взяв за основу одну из серий сериала и расширив её. Если уж так хотелось про охоту на Ривер, то серия с ограблением больницы подошла бы отлично. 

А так по факту большая часть того что полюбилось фанатам выкинуто и то что было в сериале, как дополнение стало основной сюжетной линией фильма. 

Очень жаль видеть полюбившихся героев и разработанную вселенную, в не интереснейшей сюжетной линии. 

6 из 10",6 из 10,6
135,190,"Посмотрев культовый сериал 'Светлячок', я пришел в неописуемый восторг, и на то было множество причин, это и сценарий, и режиссура, и операторская работа, невероятная атмосфера ретрофутуризма переплетенная с вестерном. Тем печальнее становилось от того факта, что историю нам не успели дорассказать, поставив в конце единственного сезона многоточие, оставляя зрителя без ответов на кучу вопросов. Правда, вскоре выяснилось, что режиссеру и сценаристу удалось выбить у больших боссов право на полнометражный финал, худший финал, который только можно было снять. Дак что же пошло не так? Давайте разберемся...

Во-первых, сценарий. Что-то ламповое пропало из диалогов героев, откуда-то взялся напускной пафос, от которого хочется покрепче зажать уши руками. Главный протагонист не может разобраться в своих чувствах и желаниях, постоянно противореча самому себе, при этом держа морду кирпичом. Все эти милые сердцу члены шайки контрабандистов вмиг стали плоскими, картонными, в них уже не получается верить, как раньше. Безликая и неукротимая сила альянса приобрела вполне конкретное лицо, им стал один из агентов местных спецслужб, невероятно заштампованный персонаж вышел.

Пропали из кадра ковбойские перестрелки, погони верхом и многое другое. Неповторимая атмосфера перекрестка двух не пересекающихся миров не совсем испарилась, она сдулась, одрябла и не выглядит так же круто, как в сериале, кроме того, не удалось выдержать толково двухчасовой хронометраж. Очень много ненужных и бестолковых сцен. Огромное количество нестыковок в сюжете. Вычурные и скучные баталии лишний раз забивают гвоздь в гроб оригинала.

Начиная просмотр, оставьте здравый смысл в другой комнате, он будет только мешать просмотру. Развязку истории не могу назвать иначе, как ватной, она просто никакая. Есть в картине несколько моментов, когда нас пытаются заставить пустить слезу, бездарно пытаются. Ответов на вопросы, которые бы закрыли дыры в сюжете этой истории, мы так же не получим.

Хороших слов заслуживают лишь пролог и эпилог фильма, но и они с трудом дотягивают до уровня сериала, да и длятся в сумме минут 15. Не исключаю, что часть очарования убивает наш официальный перевод и дубляж, решитесь посмотреть, найдите какую-нибудь дорожку с двухголосым переводом.

Не смотря на все эти плохие слова, фильм заслуживает оценку 6, ато и 7 из 10, но, как говорится:'Лучшее враг хорошему', так что я не могу найти в себе сил назвать фильм хорошим, когда его посредственные ноги растут из такой выдающейся 'задницы'.",7 из 10,7
136,191,"Этот вопрос задаётся создателям третьего фильма франшизы под общим названием 'Куб'. В третьей части пугающих приключений людей, попадающих в мир смертельных ловушек и хитроумных загадок, нам попытались предоставить взору то, с чего всё начиналось в первой части. Нам наконец-то попытались показать тех, кто руководит смертоносным механизмом, отстроенным для непонятно каких целей (если честно, отговорка, что это приспособление для уничтожения непокорных звучит именно как отговорка, за километр пахнущая банальной чушью). И кому от этого стало интересно? Наоборот, весь интерес падает уже с самого начала.

Сценарист может и хотел нас - зрителей - чем-то поразить, а получилось? Нет! Всё утонуло в бесталанном руководстве съёмочным процессом, особенно камерой (это камень в огород и режиссёра и оператора). Сценарист даже попытался вывести в окончании нас в неожиданный ракурс, отчего у зрителя перехватывает дыхание, а на самом деле?.. Ужасно, просто ужасно...

Актёры в картинах 'Куб' никогда не славились талантов, но здесь ещё и надо было постараться найти таких 'серых' актёров; во время просмотра всё время казалось, что я смотрю какое-то глупейшее реалити-шоу, где типа простые люди за огромные деньги, уплаченные создателям этого проекта, что-то пытаются из себя показать, упиваясь собственной самовлюблённостью. Вот где-то так мне 'понравились' актёры в третьей части...

'Кубо Зеро' - самая худшая часть, есть дикое желание вообще забыть, что это трилогия и оставить в воспоминаниях только дилогию про адский механизм смерти 'Куб'.

2 из 10",2 из 10,2
137,192,"Фильм получился еще хуже первого. Как и подобает дешевому ужастику, в фильме присутствуют горы мяса, способные вызвать неподдельное отвращение, а вовсе не страх, как задумывалось режиссером, дешевое голливудское геройство, приделаны идиотские штампы о Системе, которая карает всех несогласных, причем таким шизофреническим способом, наверняка требующем огромных средств на содержание. Если вы любите фильмы о жестокой Системе, лучше посмотрите, а еще лучше прочитайте '1984'. 

Актеры играют фальшиво до омерзения. И конечно присутствует совершенно безвкусный и банальный главзлодей, от неубедительной игры которого то ли смеяться, то ли плакать.

Фильм одновременно по-детски наивный и дурашливый, в то же время кровавый до отвращения, с этим палка перегнута еще похлеще, чем в первых двух частях. Ну вот кого хотели напугать создатели этого фильма такими методами? Разве что, маленьких детей. Этот фильм может служить неплохим пособием, как не надо делать фильмы ужасов.

1 из 10",1 из 10,1
138,193,"Сколько на экраны вышло экранизаций великих книг? И сколько из них смогли добиться того, чего не смог добиться Юэн? О чем он думал, когда экранизировал эту книгу? Может быть о том, как классно бы выглядел кадр, показывающий счастливую фермерскую жизнь? Может быть о том, как круто было бы снять дочь Шведа с повязкой вокруг рта? Если только над этими двумя вопросами он и думал, то и смог добиться того же количества хороших кадров.

Сценарий не затянут, хотя можно было бы. Нет! Нужно было бы! Сцены обрываются в кульминационные моменты, а начинаются с самых скучных моментов. Герои все шаблонные и скучные, даже Мэри, представшая перед нами в самом невероятном и отвратном виде, вызвала у нас душевный шок только от своего внешнего вида и комнаты, где она живет. Я не понимаю, почему Швед был настолько спокоен ко всему (относительно)? И я не понимаю логику его жены. Единственная, за кем мы можем проследить и кому можем посочувствовать, так это Мэри. Черт, я даже имя ее запомнил!

Столь же ужасная операторская работа, очень часто повторяются кадры, и сцена теряют свою динамику, а то и смысл. И очень часто она ужасно предсказуема. И ужасно построены сцены. Герои то и дело шагают, садятся, сидят, встают, и все...

А сюжет настолько сырой, что, как говорит мем Гордона Рамзи, 'все еще пьет ром с колой в руморсе под кальян' в ожидании, когда в него внесут всю прелесть книги. И вообще, зачем в экранизациях добавляют закадровый голос? В какой-то момент, мне показалось, что Юэну показалось, что это будет 'круто'. Но это так уныло. Закадровый голос говорит о том, что мы и так видим. Ну, хоть в конце промолчал.

В общем, фарс!

THUMBS UP!

5 из 10",5 из 10,5
139,195,"А как все хорошо начиналось.… Посмотрел я однажды фильм Винченцо Натали «Куб», мне он безумно понравился. Вообще тогда я еще очень удивился тому, что у него еще есть аж два продолжения, фильм и так полностью закончен и идеален, и не нужны ему никакие дополнения. Потом я посмотрел его очень слабый сиквел «Куб 2: гиперкуб», который мне не очень понравился, но отнесся я к нему терпимо. Но после его просмотра я еще больше удивился тому, что у него есть еще и приквел, который якобы должен показать все загадки Куба, ведь все загадки раскрыли во втором фильме. И вот я посмотрел это чудо…

Надо начать с того, что перед просмотром этого фильма не надо знать математики как было в случае с «Гиперкубом», здесь важно знать про так называемый «Эксперимент Милграма». В своём эксперименте Милгрэм пытался прояснить вопрос: сколько страданий готовы причинить обыкновенные люди другим, совершенно невинным людям, если подобное причинение боли входит в их рабочие обязанности? В нем была продемонстрирована неспособность испытуемых открыто противостоять «начальнику» (в данном случае исследователю, одетому в лабораторный халат), который приказывал им выполнять задание, несмотря на сильные страдания, причиняемые другому участнику эксперимента (в реальности подсадному актёру). Результаты эксперимента показали, что необходимость повиновения авторитетам укоренена в нашем сознании настолько глубоко, что испытуемые продолжали выполнять указания, несмотря на моральные страдания и сильный внутренний конфликт. Лично меня эта тема очень заинтересовала и по ней можно снять отличный фильм, но этого не получилось. 

Вообще-то я люблю так называемые «приквелы». И как бы это смешно не звучало, с этого фильма я хотел начать знакомство с этой трилогией. Хорошо, что я это не сделал, иначе дальше мне смотреть вряд ли бы захотелось. Тут не показывают практически ничего нового, все и так было сказано ранее, разве что кое-как объяснили про то куда деваются сбежавшие. Но кроме этого смотреть больше нечего. Сюжет очень нудный. Хотя мог получиться отличный психологический триллер с элементами драмы в духе «Эксперимента». А получился невероятно скучный и нудный трэш. Поступки героев не поддаются логическому осмыслению. Ладно, черт с этим, но тут даже нет элементов ужастика или триллера, сценарист даже не додумался придумать что-то новое, даже ловушки те же что и в первом фильме, а персонажи ужасно клишированы. 

Для режиссера Эрни Барбараша это дебют. Даже для дебюта это очень слабая работа. Хоть я и не видел других работ этого мастера, но увидел их рейтинги и отзывы и посмотрел трейлеры к ним, я понял, что перед нами, наверное, лучший его фильм. Хотя хорошим его назвать нельзя. Его главный недостаток в том, что он очень скучный, вторую половину я вообще перематывал, и даже при этом мне было ужасно скучно его смотреть. Атмосферы нет вообще никакой. Снят он очень трэшово, спецэффекты и операторская работа, очень смешные и вызывают недоумение. Ну ладно, я люблю трэш, мне даже Уве Болл очень нравится, но у него хоть фильмы смотреть можно, и сделаны они с любовью к кино, а здесь режиссер просто фигней страдал за деньги. Актеры тоже на нуле, все жутко раздражали, и я хотел, чтобы их быстрее прикончили, а после просмотра вообще никого из них я не вспомнил. Саундтрека нет вовсе, вроде бы иногда что-то пиликает, но вообще мимо. 

Вывод: очень слабый и бесполезный фильм. Худший из всех трех частей. Хотя у него есть одно большое достоинство, просто после его просмотра еще больше любишь первый «Куб» и даже более лояльно относишься к его продолжению. Никому не советую, разве что в качестве снотворного. 

Оценка:

5,5 из 10 ",5 из 10,5
140,196,"Вообще, идея всех фильмов из этой серии оригинальна и небанальна, но проблема все-таки есть, причем серьезная. Если бы эту идею дали в руки более профессиональным людям, фильм выдался бы просто замечательным - не дать не взять. Но да ладно. Из песни слов не выкинешь, так же, как и из готового продукта.

Теперь вернемся к этой части. Если вы посмотрели первую и вторую часть, то советую ограничиться и этим, поскольку в последней вы вряд ли увидите что-то новое. Сюжет как всегда тот же, за исключением некоторых тонкостей (каких поймете сами) и нюансов. Однако существенное отличие от предыдущих частей  есть - это свежая порция мяса. Начало фильма внушает надежду на интересный просмотр. Но это только иллюзия. После этого события развиваются совершенно уныло и неинтересно. Так что пожалейте свое драгоценное время и не тратьте его на это унылое бездарное зрелище. Если вы хотите получить острые ощущения, то для этого есть масса других фильмов, гораздо более интересных. Если вы хотите посмотреть на свежее мясо, гляньте Хостел или Не вижу зла. Но этот продукт кинематографа не вызвал у меня никаких чувств, кроме ноющей боли в затекших отсиженных конечностях после просмотра.

3 из 10",3 из 10,3
141,198,"Какое первое правило на работе?

Не считать людей?

Очень смешно…

(примерно 24-ая минута фильма)

Куб Зеро

Ничего смешного, плакать хочется. Эрни Барбараш (Отзвуки эха 2, Фунт плоти) снял абсолютно пустое кино. Третий “Куб” не впечатляет, а только удручает. Откуда берутся восторженные рецензии? Да, я раскритиковал вторую часть от Секулы (где Барбараш числился сценаристом и продюсером). “Куб Зеро” вообще выходит на новый уровень деградации. 

Что хуже – просто плохой фильм или плохой фильм, который извращает оригинал? Включаем “Куб Зеро”, показывают каких-то рабочих, Васька и Петька. Мужики следят за Кубом, чтобы он работал исправно, а еще закидываются постоянно таблетками (явно купили у Морфеуса из Матрицы). 

Зачем они нужны? Если Винченцо Натали был фокусником, то Барбараш начинает рассказывать об этом фокусе. Прикрываясь его приквелом. Эффект “вау” тут явно не срабатывает. Барбараш легко бы мог снять очередной сиквел, серьезно (в подобном ключе). 

Большего всего убил момент, когда в кадре появился Майкл Райли. Актер перетягивает одеяло на себя и превращает картину в пафосное цирковое представление. Плюс, режиссер завалил свое кино жестокими убийствами и мясом, но это грязный ход (пустить пыль в глаза). Не покупайтесь!   

Мне не понравился сам Куб. Мне не понравились герои, драма высосана из пальца. Стиль, смысл и атмосфера? Это к оригиналу! “Куб Зеро” – считается (вроде бы) канадским детищем, но больше смахивает на стандартный американский проект, когда продюсеры решили подоить корову еще один разок (хоть и снимали для видео).  

При любом раскладе – проходите мимо. Повторюсь, первый фильм не нуждается в сиквелах и приквелах. Он закрытый. Продюсеры посчитали иначе, разжевали кашу, спасибо. 

P.S.

А еще ходят слухи, что будут переснимать оригинал. Нет слов!

3 из 10",3 из 10,3
142,200,"Знаете кто такой Джосс Уидон? Это режиссер, который создал замечательную вселенную Marvel, точнее запустил мегакассовые 'Мстители' и пр. А тогда в далеком 2005 году он же создал неоднозначный 'Миссия Серенити', который больше похож на рекламу сериала, по мотивам коего сделано сие чудо, или на дипломную работу не самого успевающего выпускника провинциального вуза. Сериал 'Светлячок' я пытался посмотреть тогда, однако не смог. Не так давно опять решился, но... Бред. Больше всего поражают высказывания критиков о сходстве последнего с величайшей, детализированной, проработанной кино/ сериаловселенной 'Star trek' (именно под таким названием известно большинству). Это тоже самое, что сравнивать лимон с апельсином- один кислый и противный на вкус, другой сладкий и приятный, однако оба круглые и цитрусы. Всегда любил произведения о космосе с большим количеством миров, рас. Такие художественные миры являются альтернативой фэнтезийным (в классическом понимании) произведениям. Космооперы способны отвлечь нас от интереснейших и не менее захватывающих эльфо/ гномо/ человеко-разборок. Возвращаясь к 'Миссии' могу сказать лишь, что у талантливого Джосса в принципе получилось создать неплохой хоть и крохотный мирок в вышеупомянутом сериале, однако перенести все это на большие экраны было преждевременным решением, исключительно для заработка денег на более-менее раскрученном бренде. 

Сюжет банален. Особо и говорить не о чем. Зато вопросы задавать можно в неограниченном количестве. Мы давно привыкли к кинематографическим клише о нелогичности, несогласованности действий главных героев. Но это кино все рекорды бьет. Персонажи куда-то бегают, непонятно в кого и зачем стреляют. Также к минусам можно отнести мотивацию 'героической' команды капитана Мэла, а точнее ее полное отсутствие: 'У вас в руках мощнейшее биологическое оружие, вам нужно спасти мир во всем мире.'- крикливо объясняет безликий второстепенный персонаж. 'Яснопонятно. А деньги будут?'- отвечает кэп. 'Да. Вам заплатят'- отвечает безликий. 'Тогда мы в деле.'- кэп. И все. Понимаете, это и есть причина, по которой можно рисковать жизнью своей команды...

Актеры. Нэйтан Филлион- Мэл- тот случай, когда актер с детским лицом, совершенно не внушающий доверие, пытается играть роль строгого капитана космического корабля. Протагонист является одним из важнейших минусов. Почему он такой нервный и злой постоянно? Кто его обидел? Кто проводил кастинг на главную роль?

Джина Торрес, Алан Тьюдик, Джуэл Стэйт и еще не важно кто- безликая команда космического корабля 'Серенити'. Такое чувство, что они искали подработку и им дали эти роли, а они возьми да и согласись...

Морена Баккарин- 'любовь всей моей жизни' капитана- в плане актерской игры ничего выдающегося не показала. Заметил лишь, что в 2005 г. она была намного милее, нежели сейчас после похудения, когда ее вполне оправдано злостные тролли называют Майклом Джексоном.

Всем любителям космоопер советую в сотый раз пересмотреть 'Звездный путь' (фильмы/ сериалы). А это произведение искусства оставить подальше от себя, ведь его будет смотреть и с пеной у рта доказывать об идеальности шедевра только фанат сериала!

3 из 10",3 из 10,3
143,205,"Актриса Дакота Фаннинг очевидно любит на экране изматывать своих номинальных папаш на съемочной площадке, вначале это был «Я – Сэм», где Шон Пенн в роли отца пытался отвоевать право на опеку, недавно была «Преисподняя», где ее персонаж также укрывался от родного отца пусть и по делу, а теперь уже и в режиссерском дебюте МакГрегора.

В «Американской пасторали» каприз ее героини вообще выходит на level 5, родившись в семье еврея и христианки, ребенок все же последовал религии своей матери, заикаясь в детстве выработала психологический комплекс, и будучи уже подростком решила податься непонятно куда. Позже начали поступать обвинения в ее сторону относительно приверженности к радикальным группировкам, а в конечном итоге, никто так и не поймет, чего же хотела доця.

Зато отец, он же МакГрегор, всячески расчищал место в своем сердце чтобы принять дочь даже в случае правдивости обвинений, но он и представить не мог, на сколько все усложнилось за годы ее отсутствия. Как минимум циничный фильм, во всяком случае покажется таким, кто проникнется его героями, а многим и вовсе покажется странным. Противоречивость и нарушение внутреннего комфорта – главные причины, по которым фильм сложно воспринять.

Пусть тема фильма и имеет некую важность для ее обсуждения, все же считаю МакГрегор выбрал неподходящий материал для своего дебюта. Как итог – далеко не самым лучшим образом снятый фильм, а еще с историей, в которой понимаешь, что даже в сложных характерах и персонажах зритель может потерять сопереживание.

4 из 10",4 из 10,4
144,206,"Фильм этот захотелось посмотреть только из-за Винни Джонса, неизменного костолома. Правда в отличие от предыдущих картин с его участием, эта получилась какой-то малоинтересной. Видно, что режиссер пытался передать мораль: 'Будьте осторожны в дороге'. Хм, но верится с трудом. бандиты оказались будто из боевичков середины 90-х, а девица усиленно пыталась из себя изображать бесстрашную женщину. Как-то не очень убедительно. 

В целом, картина оказалась средненькой, которую можно посмотреть за обедом и тут же забыть. ничего выдающегося. А эти техасские пейзажи вкупе с дорогой вообще уже сильно надоели.

5 из 10",5 из 10,5
145,207,"Хочется надеяться, что после выхода на экраны фильма 'Мужчина по вызову. Часть вторая', беспечные жители Голландии на своем горьком опыте поняли, что чувствуют граждане России, Китая и прочих стран, до которых дотянулись потные грязные ручонки американских кинематографистов. В жизни бы не подумала, что Амстердам – мировая столица проституции и наркоторговли, а амстердамцы в основной своей массе больные на голову идиоты, страдающие патологической ненавистью к американцам. Ну, и конечно, по законам жанра единственный «нормальный» человек в этой стране – это турист из «великой и могучей», а по совместительству «проститут», теперь, оказывается, есть и такое слово.

Если в первой части откровенная пошлятина и чисто американский, можно читать, как сортирный юмор разбавлялись наивными гримасами Шнайдера, то во второй он прет изо всех щелей, да так, что единственное слово, которое приходит на ум, чтобы охарактеризовать все происходящее на экране – отвратительно. Все это не смешно и даже не грустно, вообще у нормального человека должен возникнуть вполне резонный вопрос: что забавного в горбатой женщине, женщине с «мужским отростком» на лице или поедании картофеля из унитаза? В один ряд с ними можно поставить и туриста, испражняющегося чуть не в каждом кадре на улицах Амстердама, притом канадского туриста, чем же интересно так насолили соседи великим США и Майклу Бигелоу в частности, что в своем недофильме он опускается до подобного. Конечно, можно сказать, что это всего лишь фильм и шутка, которые не стоит воспринимать в серьез, однако, как говорится, в каждой шутке есть доля шутки. 

Сама идея фильма пародия на детективы про маньяков, якобы высмеивающая штампы и клише, это ничего более, чем очередная глупость, достаточно вспомнить момент на конференции или что это там было, когда небритый дядька встает и пафосным голосом вопрошает собравшийся народ о том, что ему сказать своему сыну о передатчике, крепящемся не будем уточнять куда, вспоминая при этом свои прошлые промахи. 

Стойкое отвращение и желание помыть руки – вот единственные чувства, которые вызывает этот фильм, поэтому и оценка вполне заслуженная. 

1 из 10",1 из 10,1
146,208,"Моё однозначное мнение по поводу этого набора пошлости и глупости - не будь Эдди Гриффина, с которым связаны единственные светлые крупицы в фильма, то 'Мужчину по вызову 2' надо стереть из воспоминаний, так как вульгарность безраздельно господствует в нём, а также присутствует ужасающий своей бездумностью сюжет.

Кто надоумил Роб Шнайдера выдумать фантастическую несуразицу с какими-то бредовыми идеями по поводу профсоюза жиголо и каких-то статуэток 'Золотой стояк' и ещё школу обучения проститутов, этот идиотизм с искусственной конечностью (я назвал самые вопиющие эпизоды в сценарии, а ещё будет огромное количество промахов, пусть и немного помельче)? От Роба Шнайдера этого никто не ожидал. Откуда? Ведь он сыграл в отнюдь неплохих комедиях, таких как первая часть 'Мужчины по вызову' и 'Цыпочка', но что с ним случилось дальше - видимо, загадка даже для него самого.

Вроде бы старт у фильм был и неплох, сразу же повеяло тем самым Дьюсом Бигалоу, который так понравился в предыдущей серии, а затем... а затем стали проходить именно те вещи, о которых я упоминал выше. Фильм - просто какая-то кульминация страннейших помыслов и мировоззрений, какие даже в извращённых фантазиях не возникают.

Но, к слову, есть ещё одно светлое пятно - это новая женская героиня в исполнении Ханны Вербум.

Итак, мы имеем двух неплохих персонажей, которые каким-то чудом не затерялись в мозаике из набора вульгарных шуточек, пошлого сюжета и скрежета в задумках по поводу развития действия и глупейших сцен. Это не тот Роб Шнайдер, которого мы полюбили.

3 из 10",3 из 10,3
