,index,text,text_rating,rating
231,316,"Честно говоря, удивлен отсутствием красных рецензий на страничке, ибо фильм, откровенно говоря, слабоват. Чтобы не быть голословным, расскажу почему.

'Лунатики - гибриды человека и кошки, боятся кошек и питаются жизненной силой девственниц'. Уже после такого введения у меня на лице застыла саркастическая улыбка. Сюжет. Мама с сыном приезжают в городок, чтобы там обосноваться. С самого начала нам показывают инцест-сценку между ними, дабы окончательно развеять наши сомнения о шизанутости этих самых лунатиков. А дальше начинается сущая ерунда. И в самом деле, вместо того, чтобы завалить красивую девчонку, главный герой при первом же удобном случае решает выпить из нее все силы. Спрашивается, а зачем он тогда рассказывал трогательную историю о лунатиках на уроке? Какой смысл был во всей драматической составляющей фильма? Это совершенно нелогично!

По моему мнению, у фильма могло быть два удачных пути. Первый, более простой - стать трэш-ужастиком/комедией, про злых лунатиков, питающихся силами девственниц, и, благополучно срубив немного денег, забыться. Второй, более сложный: стать драмой, настоящей, о том, как парень-монстр, встретив красивую девушку, решил перебороть свою природу (разумеется безуспешно). Пускай тоже не шибко оригинально, но уже кое-что. В данном же случае мы имеем какой-то странный гибрид этих двух альтернатив, еще более странный, чем само значение слова 'лунатик' для данного фильма.

Почему мне не понравился фильм? Да потому что здесь нет никакого морального посыла! Единственное, что приходит на ум: нельзя на второй день знакомства молодой девушке отдаваться парню на кладбище, потому что он может оказаться злобным лунатиком и скушать ее за милую душу. Ерунда же!

4 из 10",4 из 10,4
232,317,"Мужчина без оружия – это не мужчина. Ну кем еще мог вырасти человек, отец которого придерживается таких взглядов? Как минимум главарём жестокой банды грабителей и убийц, наводящей страх на всю округу.

Сам фильм обычный, ничем не выделяющийся. Погони, стрельба, трэш – ничего особенного. В то же время хорошие съёмки, сильная монтажная работа. Актёрский состав в основной массе неизвестен. Но зато на экране звёздная семья – Венсан Кассель и Моника Беллуччи. Бесспорно, талантливые люди – вряд ли их вина, что приходится начинать с подобных фильмов. Моника Беллуччи обворожительна в любой роли – и эта не исключение.

Но что же в итоге? О чем эта история? Да ни о чем! История отмороженных бандитов и ублюдочных полицейских. Снятая по-французски стильно, но всё же грязная насквозь. Отвращение вызывают все персонажи (назвать их героями язык не поворачивается) фильма. Но самое главное – полностью отсутствует хоть какая-то идея. Фильм не учит ничему, не открывает что-то новое, на заставляет по-иному взглянуть на мир или себя. А значит грош ему цена. Если бы не киношная составляющая, то фильм не стоил бы ни копейки. И лишь за сами съёмки и Монику Беллуччи 

4 из 10",4 из 10,4
233,318,"«Бэтмен навсегда», несмотря ни на что, имел успех – и в четвёртом фильме серии большие начальники решили не менять режиссёра. Их право – скажу вам я. Куда как зря – добавлю я чуть погодя.

Актёры

На этот раз роль Бэтмена сыграл Джордж Клуни – первый и единственный раз за всю эпопею. На пользу Бэтмену это не пошло. Худшего воплощения этого героя, на мой взгляд, кино не знало. Супергерой в исполнении Клуни – неподобающе улыбчив и словно нарочито несерьёзен; с многозначительным видом он приправит каждый диалог плосковатой шуткой в духе «Вот почему Супермен работает один». Помню, в семь лет меня радовала такая манера, но, увы, кинематограф существует не для одних семилетних мальчиков. Мрачной суровости, характерной бэт-черты у него нет и в помине, так что очевидный промах. Крис О’Доннелл всё тот же, что и в прошлом фильме, приятный герой второго плана. Он был бы хорош при наличии яркого образа Бэтмена, а так классический напарник в полном отсутствии Героя… вы меня поняли. Алисия Сильверстоун... такое впечатление, что её героиню добавили в фильм после мучительных раздумий на тему «И всё-таки что бы нам ещё сюда засунуть?!». Таким и вышел её персонаж – скомканным, обезличенным и неинтересным. Злодейские образы всегда были сильной чертой «бэтменианы», но и здесь нашла коса на камень. Арнольд Шварценеггер, что бы так кто ни говорил, на мой взгляд – отличный актёр, но здесь ему пришлось воплощать совершенно идиотский образ. Мы видим, как злодей богатырского сложения в костюме с лампочками дирижирует хором имбецилов в шубах, распевающих «I’m mister White Christmas, I’m mister snow!» – и после увиденного мы должны поверить, что это – убитый горем гениальный учёный Виктор Фриз, всеми силами старающийся найти средство спасти свою жену?! Единственная отрада – Ума Турман, удачно воплотившая образ Ядовитого Плюща. А в целом – такое впечатление, что бедняга Альфред в исполнении Майкла Гофа занемог и слёг в постель не по сценарию, а просто не вынеся этого балагана.

Экшен

Быстрее, выше, сильнее – таким девизом, вероятно, руководствовался Джоэл Шумахер. Беда в том лишь, что быстрее здесь надоедают, мягко говоря, нелепый вид злодейских приспешников, выше на несколько тонов их угрожающие вопли и сильнее начинает болеть голова в результате этой фантасмагории. Казалось бы, всё хорошо – Бэтмен громит толпы врагов и спасает Землю, но беда в присутствовавшем ещё в «Бэтмен навсегда» эффекте детского утренника. «– Во-от он мистер Фриз. Ух, какой страшный! (дети, хором) – Мы не боимся тебя, мистер Фриз! (пауза) – А давайте позовём Бэтмена! Бэт-мен, Бэт-мен!» Что-то в этом духе. И напоследок: к концу фильма команда увеличивается аж до трёх человек, а, стало быть, всякое супергеройское действие теперь должно быть продублировано трижды. Это утомляет.

Музыка

Извините? Тут была ещё и музыка? Ох, простите великодушно.

Готэм

Ну что тут сказать… Вероятно, именно двадцать пять миллионов, на которые увеличился бюджет по сравнению с прошлым фильмом, позволили режиссёру в полной мере реализовать свою маниакальную страсть к статуям. Я согласен не замечать всего остального, скажите мне лишь одно: зачем втыкать в Готэм «Рабочего и колхозницу»?!!

И о последней проблеме фильма: костюмах. Убейте меня, но я не поверю, чтобы Бэтмен сотоварищи когда-нибудь решились надеть резиновые тораксы* с узорами и серебряными блямбами на различных интересных местах.

Так что, закончись «бэтмениана» на этой позорной ноте, были все основания считать, что серия скатилась на самое дно. А в том, что Бэтмен всё-таки выбрался из пропасти, заслуги Джоэла Шумахера нет.

*торакс – древнегреческий бронзовый панцирь, зачастую с рельефным изображением мышц пресса и груди, а также сосков.

3 из 10",3 из 10,3
234,321,"Второй шумахеровский фильм о Бэтмене. Попытка номер два оказалась еще хуже первой. 

Сюжет абсурден до идиотизма. Фантастики прибавилось – смысла убавилось, причем значительно. Катастрофически не хватает потрясающей музыки из первых двух частей. Про создание атмосферы режиссер, похоже, забыл. Фильм попросту не смотрится. Шумахер решил, что одного компаньона Бэтмену мало, поэтому добавил еще одного напарника, точнее напарницу. Слава Богу, Шумахеру не дали снимать продолжения – а то через пару серий, глядишь, у Бэтмена банда оказалась бы многочисленнее, чем у его противников.

Игра актеров – это отдельная песня.

Шварценеггер просто неподражаем. Так убого и неинтересно сыграть мистера Фриза надо еще суметь. Определенно одна из худших ролей этого актера. Клуни сам по себе смотрится неплохо, но роль Бэтмена не для него. И, похоже, он сам это понимает. Ума Турман и Алисия Сильверстоун своей игрой никаких приятных впечатлений не оставляют. Даже Майкл Гоф здесь смотрится намного слабее предыдущих своих фильмов о Бэтмене. В общем, то, что вытворяют на экране актеры, даже игрой назвать сложно. Так, собрались, с грехом пополам отработали гонорары (весьма приличные) и отправились демонстрировать свой талант в других картинах. В данной решили не напрягаться.

Неплохие спецэффекты немного улучшают впечатление, но ключевое слово тут – «немного».

Итог: смотреть только фанатам Бэтмена (и то – самым преданным) или Шумахера. Остальных просьба не беспокоиться.

5 из 10",5 из 10,5
235,324,"«Бэтмен и Робин» - как и обещал Джоэл Шумахер, в четвертом фильме, роль Брюса Уэйна сыграет кто угодно, только не Вэл Килмер, который так надоел ему в третьем фильме своими спорами и вечным недовольством. В этой, на мой взгляд, и на взгляд миллионов зрителей, самой худшей части о Бэтмене, главную роль исполнил актер Джордж Клуни, сыграл он так же плохо, как и все остальные актеры в фильме. Главная звезда фильма - это не Джордж Клуни в исполнении темного рыцаря, а именно участие Арнольда Шварценеггера в роли доктор Виктора Фриза. Еще недавно, железный Арни клялся, что никогда больше не будет играть плохого героя, как видим, обещания свое, он нарушил, и вопрос такой, ради чего? Ради этой ничтожной части о Бэтмене с Готэм-Сити, очень плохой выбор сделал Арнольд Шварценеггер, дав согласия на участие в четвертом, заключительном фильме о приключениях человека-летучей мыши. Весь этот ужас, провал и бардак, нельзя навешивать только на Джоэля Шумахера, который думал, что если третья часть более менее получилась, то четвертый фильм, тоже будет под силу. Он только поставил и снял все это дерьмо, которое на бумажке создали два сценариста, Акива Голдсман, Боб Кейн.

'Месть — это не проявление силы. Отнять жизнь может каждый, но чтобы подарить жизнь, для этого действительно нужна сила.'

   Десять анти-номинаций, это поражает, 'Золотая малина' все же присвоила одну номинацию, очень даже заслуженно, Уме Турман, как за худшую женскую роль второго плана. Вот был бы прикол, если все эти десять анти-наград были действительно адресованы фильму 'Бэтмен и Робин', кстати все они были очень точно подобраны. Четвертый фильм самый дорогой, бюджет составил сто пятьдесят пять миллионов долларов, в принципе в фильме были очень даже хорошие спецэффекты, но толку с них, если в целом, фильм полное говно. Как же потрясающе и ярко Мишель Пфайффер исполнила женщину кошку во втором фильме, и как же гадски, глупо, и без талантливо Ума Турман смотрелась в роли доктора Памелы Айсли или просто ядовитый плющ. 'Бэтмен и Робин' - это самая дорогая сказка для детей, именно так. Я забывался, что смотрю Бэтмена, мне казалось, что передо мной, какой то глупый спектакль с очень известными актерами. После предыдущих трех фильмов, которые несли еще в себе кое какую серьезность, тактичность, это произведения от Джоэля Шумахера и двух придурков сценаристов, разбили во мне всякие представления, каким должен оставаться такой персонаж, как Бэтмен.

   Что эти два глупца сценариста, сделали с четвертым фильмом, воспоминая его целиком, делается тошно, от всей этой глупости и больной фантазии. Альфред умирает, Брюс и Дик сражаются с новым врагом всего Готэма, Мистером Фризом, который при мутации превратился с человека сосульку, одним словом - это сильный враг для наших героев, вечно ссорящихся между собой. Но это все, только пол беды, вследствие опять же таки новой мутации, доктор Памела Айсли превращается в женщину ядовитый плющ, она освобождает Фриза из тюрьмы, и они вместе создают план по уничтожению Готэм-Сити. Ну на это все, еще как то можно смотреть, но при появлении внучки Альфреда, которая в конце фильма, с помощью кожаного костюма, превратится в БэтГерл, и будет сражаться с нашими добрыми мальчиками, это уже простите, но полная жопа, такой дебилизм, не каждый день увидишь. С этой частью, Джоэл Шумахер реально обосрался, другого слова, я не смог подобрать. Жаль, что вся эта, трех серийная защита Готэма, закончилась четвертой частью с жанром сказка. Подводя итог скажу, а нечего сказать, фильм - разочарование.

4 из 10",4 из 10,4
236,325,"Скажу честно, мне этот фильм совершенно не понравился!

Да, я знаю, что Бэтмен это супер герой, спаситель, со - всякими там примочками и приспособлениями к своей не легкой работе, но не настолько же!

Одежда: Эти переодевания, они как стриптиз бар! Я могу посмотреть другие фильмы, если захочу увидеть что - подобное. 

Спецэффекты: Я не читал комиксов про Бэтмена, но даже если там так и нарисовано, то не стоит всё это передавать в кино. В конце концов, они не детскую сказку снимали, а фантастический боевик. Нужно всего брать в меру, чтобы все усвоилось в том образе, в котором режиссер и хотел довести мысль до зрителя. А тут? После просмотра глаза не воспринимают темноту, из-за ужасно ярких  огней, взрывов и этой синей замораживающей пушки, которые каждые пять минут так и сверкают в этом фильме. Одним словом, со спецэффектами адский перебор.

Сценарий: Сложно было придумать сценарий хуже! Примитивная история, всем уже надоевшая. Могли бы постараться! Не стоит заниматься плагиатством с дешевых комиксов и детских мультфильмов.

Игра актеров: Должен признать, что актеры для такого фильма сыграли очень, даже ничего. Я все вполне понимаю! Какой сценарий, такая и игра! Какая режиссура, такая и игра! Актеры со своими ролями справились, потому что роли не из лучших.

Режиссура: Режиссура слабая! Какая режиссура, такой и фильм! при снятии фильма главный на площадке кто? Режиссер. Фильм слабый и режиссура слабая. Тут и комментировать то нечего.

Итог: фильм не понравился ,смотреть только яростным фанатам или детям до пяти лет, которые видят яркие огоньки и не понимают зачем это нужно, да и зачем детям это надо понимать?! 

5 из 10",5 из 10,5
237,327,"Заключительный супергеройский фильм тетралогии, снимавшейся вначале готичной атмосферой, созданной Тимом Бертоном на протяжении двух кинокартин, и заканчивающаяся спустя восемь лет далекой от мира Темного рыцаря, пестрящей, красочной, детской историей, которая была создана Джоэлом Шумахером. На этот раз режиссер намерен обойтись без компании Бертона. А так же на главную роль вместо Вэл Килмера был взят Джордж Клуни, получивший известность годом ранее (1996 г.) благодаря ленте “От заката до рассвета”. 

Доктор Виктор Фриз, пытаясь вылечить смертельно больную жену, становится жертвой несчастного случая, который навсегда переворачивает его жизнь.

Гринписка и ученый в области ботаники Памела Айсли становится свидетелем аморальных действий над человеком, но в ту же очередь создания суперсолдата. Ее замечает Джейсон Вудроу, человек, который создал сыворотку и проводит эксперимент над заключенным. После отказа Айсли присоединиться к нему он пытается убить ее, отравляя ядами и токсинами. Но потом становится ясным, что это не убивает, а дарует ей новую жизнь.

А в семье Уэйнов снова прибавление.

И вновь режиссер натыкается на те же грабли, приглашая на главные роли актеров, не подходящих типажами под своих персонажей, но зато из “звездного” состава.

Сложно было представить Клуни в роли Брюса Уэйна, а тем более Бэтмена. Из мрачного, одинокого, драматичного персонажа получился вечно улыбающийся и публичный человечишка. Конечно, неудачный сценарий сыграл свою роль, но и актерская игра была мало сказать плохая, а вообще отвратительна. Костюм на Джордже сидит опять же только благодаря тораксу с прорисованными рельефами, словно сделано как детская игрушка.

Крис О’Доннел, персонаж которого стал полноправным напарником Летучей мыши, показал среднюю игру для актера второго плана. Его Робин, вроде бы и становится основным персонажем, но все такой же непримечательный.

В компанию к героям мужчинам в этом кинофильме была введена девушка, переписавшая собой историю Бэтгёл, и надо сказать в худшую сторону. Теперь это не приемная дочь комиссара полиции Джеймса Гордона, а родственница дворецкого Альфреда. Ее исполнила молодая актриса Алисия Сильверстоун, по сути дела, совсем не показавшая актерской игры как таковой. Ко всему прочему, ее персонаж абсолютно лишний и ненужный, лишь удлиняющий хронометраж.

Уме Турман досталось сыграть главную злодейку, которая стала одной из самых невыразительных ее ролей. Не зря она была номинированная на “золотую малину”. Абсолютно не подходящий типаж и манера поведения актрисы плюс плохо прописанная героиня сценаристами, и вместо интересной, роковой и сексуальной преступницы получили блеклую пародию на нее.

В непривычной для себя роли злодея и в то же время трагичного персонажа выступил Арнольд Шварценнегер.  Уровень мастерства не дал Арни ударить в грязь лицом, но все же Мистер Фриз не его типаж.

Известный американский рестлер Джип Свенсон сыграл одного из самых физически сильных и в то же время тактически умных противников Темного рыцаря Бэйна. Но то, что сделали с этим интересным персонажем съемочная команда назвать можно только как глумление. За весь фильм Бэйн только мычит или произносит слова, как попугай. Из него сделали абсолютный овощ. Естественно и актерская игра была на уровне табуретки, так что если бы взяли ее и сказали, что это Бэйн, то ничего бы не изменилось. Совершенно ненужные персонаж для данной ленты, который, откровенно говоря, раздражает.

Сюжет простой как три копейки, совершенно не затейливый. Нелогичности в действиях главных персонажей стало еще больше. Так, например, “Босс Мороз”, пытаясь вылечить смертельно больную жену, зачем то собирает кристаллы для устройства, которое способно заморозить город (начало фильма), а саму идею он получает от Памелы Айсли уже ближе к концу.

Пафосно выглядит вечеринка Бэтмена и Робина, пригласительные на которую выдает сам Брюс Уэйн. Это выглядит не только странно для Темного Рыцаря, но так же слишком настораживающее для общественности о тайне личности Уэйна. 

Создатели киноленты так же не учитывали законы физики. Здесь может служить примером падение супергероев как бы на серфингах, что смотрится вполне эффектно, но совсем нереально. 

Помимо уже вышеназванных Бэйна и Барбары, присутствуют совершенно лишние персонажи. Подручные Мистера Фриза Адские хоккеисты действительно какой-то Ад. Глупым выглядит сорнячок Плюща, умеющий говорить. А очередная девушка Брюса (куда он девает всех бывших?) смотрится не более как лишняя мебель, загромождающая помещение. 

Так же присутствуют сцены, не несущие в себе смысловой нагрузки и вообще не влияющие на сюжет. Так, например, совершенно непонятно было, зачем показана гонка байкеров. Очередной пафос. 

Сцены боя выглядят примитивно (Фриз сталкивает одного копа с лестницы, он катится, сбивая еще несколько человек), музыка совершенно не вдохновляет (вначале играет вообще какие-то цирковые мотивы). Готем потерял в конец свою атмосферность и готичность, лента о Бэтмене тоже.

Из плюсов можно выделить попытку показать взаимоотношения Брюс – Альфред, Бэтмен – Робин, а так же сцены воспоминания Уэйна.

Кинокартина поставила вместе какого-либо знака препинания жирную кляксу, тем самым оборвав планируемый выход пятой части о Рыцаре Готема и отстранив от большого экрана Бэтмена на целых восемь лет до прихода Нолана.

Фильм мог бы понравиться детям или вызвать чувство ностальгии у тех, кто смотрел его во время детства, когда не задумываешься о сюжете, игре актеров, логичности действий и все воспринимаешь за чистую монету.

4 из 10",4 из 10,4
238,328,"Предыстория.
Интересно, что посмотрел я этот фильм из-за того, что как-то утром проснулся, а у меня на левой руке повыше запястья откуда не возьмись появилось отметка - типа, стигмата. Нет, не переживайте, она не кровоточит, и боли не причиняет. Но, правда, я прочитал немало материала после этого по данному феномену. А сам факт сего интересен. Я не особо расстроился, удивился или что-то еще. Прошел день, два. Я сижу перед компом, тыкаю по папкам, выбираю, что посмотреть. Попался этот фильм. Потянуло. Посмотрел...

Теперь о фильме.
Пролог.
Я не буду выражаться грубыми словами, хотя, признать, и очень хочется, но все же буду проявлять уважение и к создателям картины и к публике.

Основная часть.
Фильм, вначале потряс меня тем, что в нем нет ни слова на английском, хотя картина американская. Не думал, что подобное встречу в этом фильме. За это сразу 1 балл.
Далее. Сначала меня немного даже тронула 'сюжетная линия', и во время сцены 'наказание Иисуса' из моего глаза таки выкатилась слеза. Как выяснилось позже, она была абсолютно неуместной. Почему? Да потому, что весь фильм, это одно сплошное истязание человеческой плоти, унижение, оскорбление и насилие. Плакать два часа? Да уж помилуйте. Это во-первых. Во-вторых, 'сюжетная линия' так и не вышла из своих кавычек, потому что её там нет. Одно только... Ну я уже называл, что там на протяжении все картины крутится.
Далее. Игра актеров. Подборка неплохая, конечно, но все роли делятся на два фронта: одни - ярые, агрессивные до безумия грешники; вторые - покорные и терпеливые, на все закрывающие глаза, безвольные святые. Я понимаю, что так задумано, что так было написано, что так вериться легче. Но совсем не это хотелось видеть в глазах вторых, когда на их глазах истязали Иисуса.
Музыка.  Музыка такая, какой полагается быть, чтобы выжать больше слез из зрителя. По существу - музыки нет, можно выразиться так. Я её даже не помню, и никак она на меня не влияла.
Мир. Все очень локально. Впечатление, что бюджет был все же меньше заявленной суммы. Или много денег просто спустили на красную краску. А режиссер и Ко неплохо разжились в итоге, да?
Факты. Несоответствие то там, то там. В одном месте Иисусу аж бечевкой руки вытягивают, чтобы попасть в гнездо, в другом месте - он уже кое как на них держится, то есть расстояние меньше, чем это должно быть. Или Бог помог и облегчил муки, удлинив руки? Гвозди забивались в запястья, а не в ладони. Не знаю, с чего вдруг в такой, казалось бы продуманной картине, да такие оплошности. И это еще не все. Но расписывать все нет ни желания, ни возможности.
Абсолютно неуместная мистика. Женщина-искуситель. Зачем она там? Я не понял. Хотя, возможно, кому-то и покажется она уместной.

Эпилог.
1 из 10. 1, знаете за что? Да, именно за речь, за подлинность этой единственной стороны во всем фильме. Гибсону, считаю, не стоит искать места в рядах культовых и профессиональных режиссеров, где ему точно не суждено обосноваться  и прочно закрепиться. Актер он неплохой. Вот пусть им и остается. И вообще, после просмотра этой более ранней его работы, мне страшно думать, как он исковеркал факты в 'Апокалипсисе'... В общем, бездарный режиссер. Хоть, 'Апокалипсис' мне и понравился, не смотря ни на что.

Итог после всех разборов: 1 из 10.

PS: Заметьте, ни единого грубого слова! :)",1 из 10,1
239,330,"Слишком много жалости, слишком... Мелу Гибсону должно быть стыдно, за такой гламурный но зато чертовски набожный фильм. 

Увидев это, сразу становится понятно, что создатели кино явно фанатично относятся к сюжету, и всем своим фильмом пытаются оправдать каждое действие Иисуса. Иисус хороший, Иисус страдал из-за всех, он такой бедный и несчастный. 

Если честно - противно. 

Слышала историю, когда девушку из зала кинотеатра выносили без сознания, бедняжка прочувствовала все страдания сына Божьего. Потому: фильм смотреть всем набожным, адекватным лучше даже не включать.

2 из 10.",2 из 10,2
240,331,"Странный фильм. Странный он тем, что при таком количестве известных людей, которые принимали участие в его создании, казалось бы, должно было получиться что-то классное, а в итоге получилось черти что. 

Ну, посудите сами. Режиссер фильма Мик Гаррис – не новичок в своем деле, причем как раз таки именно в жанре хоррора. До 'Лунатиков' он снял вторую и как по мне лучшую часть 'Зубастиков', а позже в основном занимался экранизациями Кинга. Сценарист - сам же Стивен Кинг, который в представлении явно не нуждается. Среди актеров также хватает именитых личностей. Тут Вам и Марк Хэммил (культовый Люк Скайуокер из 'Звездных войн'), и Рон Перлман (он же 'Хеллбой') и Элис Крайдж (она же Кристабелла из 'Сайлент Хилла') и Синди Пикетт ('Глубоководная звезда шесть'). Помимо этого в эпизодах засветились знаковые для жанра режиссеры, такие как Тоуб Хупер, Клайв Баркер, Джо Данте и Джо Лэндис. Более того бюджет у фильма весьма приличный для своего времени. Поэтому я искренне удивляюсь, как при таком раскладе можно было умудрится снять ТАКОЕ.

А теперь, собственно, о том что получилось:

По сюжету главные герои - это так званые 'лунатики', являющиеся оборотнями которые представляют собой смесь человека и кошки, и при этом они больше всего боятся именно самих же кошек. Как по мне логичней было бы, если б они наоборот могли управлять кошками, используя их для достижения своих целей. А то странно, что Кинг как ярый любитель этих животных показал их одновременно и как единственное оружие против зла, и как часть самого же этого зла. Пускай бы уже они были 'людьми-крысами'... Впрочем, не это главная проблема. Я уже даже молчу по поводу названия 'лунатики' которое приплели ни к селу, ни к городу, ведь никого бродячего во сне здесь не будет.

Повествование идет от лица этих самых 'лунатиков', словно пытаясь показать нам, что это не обычные кровожадные монстры, а просто не похожие на остальных людей, два любящие друг друга существа, которые борются за свое существование в этом мире, в котором они навсегда останутся чужими. Замечательная идея и лично я вовсе не против того, что бы монстров показали более человечными чем сами люди, но только, черт возьми - ПОКАЖИТЕ это. Ярчайший пример 'Эдвард, руки-ножницы', там прекрасно показали всю мерзость людей, и не важно, что по отношению к искусственному человеку, а не монстру, важно, что к 'не такому как все'. А здесь, вроде бы и дают намек на то, что мы должны проникнутся горем 'гонимых' отовсюду 'лунатиков' и проявить к ним сострадание, но потом вместо того что бы усилить это чувство, наоборот прямо показывают что они как раз таки самые натуральные кровожадные твари, которые творят зло. 

И если убийство учителя еще можно воспринять как вынужденную самозащиту, то дальнейшее поведение лунатика-сына, который по идее должен стараться быть незамеченным, обернувшееся в 'перегонки' с полицейским - воспринимается как минимум странно. Потом, когда главная жертва, оказалась в доме лунатиков, было видно, что сын не очень хотел, что бы девушка находилась у них, словно пытался уберечь ее от опасности, и в результате пойти против собственной мамаши, которая заметно приревновала его к девушке. Но только помечу-то, когда лунатик-сын оказался с девушкой наедине, и вроде бы уже собрался ей все рассказать о себе, он внезапно так, выражаясь словами Эша из «Армии Тьмы» - сильно подурнел... 

После дальнейших его действий напрашивается вопрос - почему же они с мамашей не накинулись на такую долгожданную жертву, тогда у себя в доме? Это ведь была такая удачная возможность, ведь сам он оказался не таким уж и сильным и все испортил. Вообще то, как начал себя вести лунатик-сын с девушкой, окончательно отбило все сомнение в том, что он хотел измениться в лучшую сторону. После этого момента фильм из возможной серьезной романтическо-печальной истории начал быстро скатываться в какой-то откровенно придурковатый ужастик про то, как мамаша совершала возмездие, перебивая кучу народу из-за того, что ее сынку-дебилу навешала люлей девушка, которую он пытался убить.

И пошло-поехало тотальное безобразие. Одному человеку воткнули карандаш в ухо, он потом еще и упал на него, но все равно после этого поднялся. Для устранения другой жертвы, додумались использовать такое оригинальное оружие как кочан кукурузы (!) и всадили его в спину. Или сцена когда, в живот лунатичке-мамаше выстрелили с ружья, так что из-за этого, кошка которая вцепилась ей в спину, отлетела с истошными воплями на пару метров. А принужденный танец девушки с лунатиком-сыночком в его привычном виде, который и сам по себе смотрится довольно дебиловато (представьте, ну так грубо говоря, голого человека с обвисшей кожей и кошачьей головой с вытянутой вниз мордой), но а в танце так вообще 'диско-суперстар'. Разве это может не вызвать улыбку? Только ж не таких эмоций хотелось от этого фильма. Не к этому он предрасполагал. 

Вот если бы фильм изначально был бы комичным, просто такой себе задорный кровавый трэш про похождения маниакальной мамаши и ее не менее маниакального сынишки, которые куролесят с одного городка в другой, поедая свеженьких девственниц - тогда еще куда не шло. Но в итоге получилось не то, ни се. И такой резкий поворот на отметке чуть дальше половины хронометража, вызывает недоумение и откровенное разочарование. 

Но стоит все же сказать кое-что и о положительном. Порадовало наличие кровавых сцен, и местами неплохие спецэффекты ('перетекание' из одного автомобиля в другой) а также очень понравилась музыка, точнее мелодия одной песни (Enya - Boadicea) - именно ее я больше всего запомнил с детства когда впервые посмотрел этот фильм в период видеопроката. Причем мелодия такая душевная, идеально бы подошла именно к варианту романтическо-печальной истории, которой мог бы стать фильм, если бы его сюжет так под конец не испоганили. В данном случае особенно обидно, потому что все задатки для этого были.

4 из 10",4 из 10,4
