,index,text,text_rating,rating
163,230,"Тушите свет!

Пришла…

Электра

Сценаристов тьма, продюсеров еще больше, а режиссер один. Результат удручающий. Нет, кино определенно лучше, чем картина Питофа “Женщина-кошка”. Да и фильм Джонсона “Сорвиголова” меня взбесил гораздо сильнее. Просто оно на удивление скучное и безжизненное. Речь ведь о фильме по комиксам! Вроде бы и не испытываешь отвращения, а все равно глаза начинают закрываться. Стал смотреть сидя, такой же результат.

Кино провалилось в американском прокате, а критики его разбомбили. Мне на эти дела (сборы и балаболы) всегда было наплевать. Захотелось самому разобраться, что пошло не так. На самом деле многое. Нет, вообще все. Кто такой Роб Боумен? Режиссер, который всегда сидел на ТВ. Вылез в кино с картиной о роллерах, затих на долгие годы, а потом запихнул Бэйла и МакКонахи к драконам. Надежды на него (очевидно) никакой не было. Очень странный выбор на роль режиссера, если вам только не плевать на Электру с самого начала.

Кстати, создатель Электры (товарищ Миллер) подтверждает мое предыдущее предложение. Он заявил, что они угробили Электру, потому что всем было по барабану (это я еще смягчил, там такой мат стоял, они убили мою девочку, я его еле успокоил). Если это так, то зачем тогда вообще снимать кино? Бизнес? Обидно, как говорил Коклюшкин. Миллер на меня обидится, но Электра сама по себе вялый персонаж. Она ведь появлялась в фильме “Сорвиголова”. Что в ней такого интересного? Я так и не смог понять. 

Может в комиксах она классная! На экране я вижу совершенно обычную женщину, которая владеет различными боевыми навыками (как Наполеон Динамит – а-ха-ха, извините, вырвалось…). Если бы кто-нибудь другой играл эту роль, а не Гарнер, то может что-то изменилось. Ей походу отдали Электру, когда посмотрели сериал “Шпионка”. У сериала огромное количество поклонников, но он прошел мимо меня. Гарнер – бледная, как актриса боевиков. Романтические комедии или мелодрамы – это ее. “Из 13 в 30” вроде бы фильм назывался…

Тагава и Стэнп – очень хорошо, но они играют роль мебели. Сюжетная линия напоминает боевики из 80-ых. Слушайте, а ведь действительно. Уберите из этого фильма пару унылых компьютерных эффектов, то получите боевик в стиле Синтии Ротрок. Злодеи? Злодеи поначалу выглядят очень крутыми, но потом ты понимаешь, что это просто обертка. Ужасная финальная битва погружает кино на самое дно. 

В первой половине фильма ничего не происходит. Электра бегает и прыгает на скакалке. Добавьте сюда постоянные глюки Электры из детства, которые только раздражают. Вторая часть явно веселее, но градус треша начинает зашкаливать (с этими ниндзя). Вы мне не поверите, но я реально старался вытянуть этот фильм на средний уровень паршивости. С “Бэтменом навсегда” получилось (Керри и Джонс виноваты, а ведь хотел утопить). С “Электрой” не получилось, но есть фильмы и хуже. Это нужно понимать…

P.S.

Единственный плюс от всей этой катавасии с 'Сорвиголовой' и 'Электрой' – это то, что Аффлек и Гарнер остались вместе. Кино объединяет, даже плохое…

4 из 10",4 из 10,4
164,231,"Симпатичный фильм на один раз. 

В начале совершенно не понравился, даже захотелось выключить телевизор и не тратить на него время, настолько раздражали поначалу главные героини и настолько сюжет туповат и глуповат.

Но как только дело перемещается в Лос-Анджелес, фильм трансформируется в милую романтическую комедию, не претендующую на многое.

На Дэвида Духовны приятно посмотреть.

Милая и забавная комедия для одноразового просмотра.

5 из 10",5 из 10,5
165,232,"Всего через два после выхода 'Сорвиголовы', где кроме главного героя объявляется ещё один персонаж из комиксов, борющийся на стороне Добра, по имени Электра Мачиос, которую сыграла Дженнифер Гарнер, ставшая затем женой Бен Эффлека, сыгравшего как раз Сорвиголову, на экраны вышел долгожданный фильм 'Электра', являющийся неким продолжением картины 2003-го года.

Его действительно ждали, особенно те, кому пришлась по душе игра Гарнер в образе миловидной девушке, но обладающей смертоносными приёмами рукопашного боя и не менее опасными кинжалами. Однако, многие оказались разочарованными.

Сценаристами был прописан сюжет о подготовке Электры среди ниндзя-нуворишей, ставшей после изгнания наёмной убийцей. Затем мы узнаём о неком 'Сокровище', за которым охотятся люди из могущественной организации 'Рука', где также служат ниндзя. Электра получает новое задание, как она потом узнаёт, что это папа и дочка, но она подружилась с этой семьёй и теперь встала на защиту их.

Вроде бы на очередного боевика и неплохо. Однако, обставить это дело как следует у режиссёра фильма Роба Баумана не вышло, у такого опытного и квалифицированного постановщика. Фильм оказался каким-то пережёванным и растянутым, сцены схваток не захватывали, а скорее наоборот, больше навивали скуку, так как хотелось, чтобы они быстрее закончились в ожидании, что хоть где-то картина захватит какой-то поворот и станет интереснее. Такой слабой режиссуры не ожидал, как и монтажа и работы оператора. Если сказать пару слов о последнем, то затемнённые тона, где контрастом должен был служить костюм самой Электры и её противников, заставляли лишь всматриваться, что утомляло.

Весьма нелепо смотрелась компьютерная графика, которая по сути своей должна была добавить эффектности зрелищу, но эти моменты, допустим, с птицей или змеями выглядели по-детски и необработанными, сырыми. Да и все враги Электры и её подзащитных смотрелись только рисованными, не имея чего-то важного, такого, как скрытой опасности и коварства, без чувств все их воспринимаешь.

Явно в успех ленты верили только благодаря присутствию Дженнифер Гарнер, но она, извините её поклонники не звезда первого эшелона и пока ей в одиночку не дано вытягивать фильмы, что подтвердила 'Электра'. Остальные актёры мало заслуживают внимания, ну разве что Уилл Юн Ли запомнился в качестве главного отрицательного персонажа и приятно было вновь видеть харизматичного Кэри-Хироюки Тагаву.

'Электра' имеет множество недостатков, как для фильма в жанре фантастический боевик с элементами боевых искусств, но самое главное, если не вспоминать кое-как поставленных боёв, то больше и говорить не о чем. Назвать его прямым продолжением 'Сорвиголовы' нельзя.

3 из 10",3 из 10,3
166,236,"По какой-то неведомой причине посетители КиноПоиска считают этот мультфильм лучшим, чем, например, 'Историю игрушек', 'Рататуй', 'Корпорацию монстров'. На момент написания этой рецензии 'Балто' находится на 68 месте в топе-250, что очень странно, однако зацикливаться на чужих мнениях глупо и неправильно, когда есть своё.

Возможно, причина в том, что мультфильм основан на реальных событиях. Стоит только сообщить об этом, как зритель проявляет значительно больший интерес к картине, напрочь забывая о том, что нужно оценивать сам фильм, а не историю, на которой он основан. Самое главное - успеть экранизировать эти события быстрее других. Странно одно - инцидент произошел в 1925 году, а экранизация подоспела лишь через 70 лет, на закате 1995-го.

Удивителен тот факт, что у фильма аж 4 сценариста. В сценарий были добавлены говорящие собаки, медведи, гуси - обычная мультяшная живность. Кроме того, сама история претерпела глобальные изменения в глазах этой четверки, от первоначального источника осталось разве что имя главной собаки. Было решено сделать уклон от реалистичности в сторону драматизма и взаимоотношений персонажей, а также был сделан акцент на любовную линию. 

Главной проблемой мультфильма является то, что герои каждую минуту балансируют на грани жизни и смерти, но каждый раз исход одинаков. Конечно, это один из самых распространенных приемов в мультфильмах, однако экспулатировать его надо умело, а не так, как здесь. Картина длится всего лишь час с небольшим, но по количеству смертельно-опасных ситуаций 'Балто' даст фору многим другим представителям, и это под конец начинает немного утомлять, поэтому переживать за героев становится все труднее. Кроме этот шаблона, есть множество других - например, добрый и смелый главный герой, который пробивается на вершину сквозь обилие трудностей. Или заносчивый злодей, который возомнил себя чуть ли не Богом и имеет бешеный успех у девушек, что в реальной жизни очень редко имеет место быть.

С эмоциональной точки зрения фильм выполнен безупречно - впечатлительные заплачут тогда, когда надо, засмеются над теми шутками, над которыми надо, и будут ненавидеть того, кого надо. Однако для Стивена Спилберга снять так - раз плюнуть, поэтому ничего примечательного в картине нет. Обычная Голливудская слезовыжималка для детей, не имеющая на руках интересных персонажей или искрометный юмор.

5 из 10",5 из 10,5
167,237,"Сильвестр Сталлоне - мой самый нелюбимый актер из жанра боевиков. И виной тому серия фильмов Рембо и Рокки. Рокки-4 - апогей моей нелюбви к Сталлоне и полного отсутствия какого-то актерского мастерства этого актера.

  Что же представляет из себя этот 'шедевр'? Во-первых, набор типичных штампов американцев о России, точнее их правительства. Балалайка, медведи, ушанки. Только неувязочки есть (их тонны). С каких пор российские (и советские спортсмены) стали употреблять допинг? По-моему, 'высокими технологиями' в спорте грешат как раз-таки американские атлеты. С каких пор спортсмены (и тут дело не в том, что русские или американцы) стали желать смерти соперникам по рингу? И если уж дошло до этого - американцы оказали не самый радушный прием Советскому спортсмену...И да, откуда они взяли эту фамилию, Драго... То ли дракон, то ли Дракула... И что за странная прическа, и у жены, и у Ивана?

  Даже если учесть что Иван пользовался анаболиками - шансов у Рокки никаких, тем более если учесть сколько ударов он получил, пока у него вдруг 'не открылось второе дыхание'... Победа силой духа - эта черта китайских, российских, немецких... любых, но не американских спортсменов. Это неголословный треп. Многие из нас смотрят олимпиады и сами все прекрасно видят.

  Актерская игра всех актеров ужасна. Даже Лунгрена, хотя ему я симпотизирую больше всех (как атлету). Ведение боя ненатуральное и вызывало бы припадки смеха у Эвандера Холифилда или Леннокса Льюиса. И если Дольф как-то демонстрировал умение и желание (хотя его стихия каратэ), то Сталлоне выглядел как полный клоун. Кстати, подробнее о нем - он выглядел как вечно грустный и нежелавший драться звезда. (не за что не поверю - что американец уедет тренироваться в суровейших условиях)

  Сюжет фильма, даже несмотря на то, что он не главное в этом жанре кино, убог. Скучнейший фильм. Самый интересный момент - когда Драго отметелил Рида. И за дело кстати.

  Итог - очередной провокационный пропагандистский русофобский бред. 

1 из 10

Не смотрите этот фильм.

  P.s. Радует, что на съемках Дольф таки сбил немного спесь Сильвестра.",1 из 10,1
168,239,"О режиссере:  Ультра-дешевое предпоследнее кино ('Gone with the West' 1975го года на деле был снят в 1971ом и мирно пролежал 6 лет на полке - видать, не без причин) беззвестного режиссера Бернарда Джирарда (настоящее имя - Бернард Гольдштейн), чьи фильмы даже на сайте имдб недвусмысленно названы 'рутинными', а вся насыщенная событиями биография уместилась в трех предложениях. Короче, звезд не хватал даже за подолы юбок.

О фильме:  'Клетка счастья' снималась в Дании, в запустелом особняке больничного типа, то ли арендованого, но, вероятнее всего, безвозмездно оккупированого съемочной группой в 'нелетный' уик-энд. По сюжету дело происходит в Западной Германии, после войны. Некий светила медицины Фредерик Менгель=зачеркнуто, отнюдь не щедро, но всё же спонсируемый доблестными американскими военными, ставит опыты над рядовыми-шизофрениками. Бюджетных средств, оставшихся после распила, доктору хватило лишь на трёх солдат, последний из которых не шибко шизофреник, а просто невоспитаное хамло (Кристофер Уокен). Суть эксперимента - воткнуть в мозг пациента палки, напоминающие старые теле-антены, и воздействовать на его мозг кнопкой, напоминающей старые теле-пульты. Весь цимус в том, что на заветную кнопку пульта пациент должен нажимать самостоятельно и максимально-добровольно! Это, пожалуй, единственное знаметное отличие от вышедшей годом ранее экранизации 'Заводного апельсина'. Ну а спустя 3 года Милош Форман снял 'Пролетая над гнездом кукушки'. И вновь сложно отделаться от навязчивых аналогий. А чтобы добавить 'оскорбление к нанесению травм различной степени тяжести', можно вспомнить ещё и 'Винил' Энди Уорхола (являющий собой краткий пересказ вышеупомянутого романа Энтони Бёрджесса). С 'Винилом' обсуждаемый фильм роднит не только стержневая тема перевоспитания мальчиша-плохиша, но и неряшливые полулюбительские методы реализации. 54летний Джирард снимает очень вяло, статично, с телевизионных ракурсов, и как-то ну совсем незаинтересовано. Одна половина актёров читает реплики без толка, чувства или расстановки, благо что не по слогам, а вторая половина - отчаянно буффонадит с претензией на ту самую классику Кубрика. Третья половина актёров на съемки так и не явилась... Возможно, Милош Форман нечаянно посмотрел этот фильм и решил снять тоже самое, только значительно лучше?

5 из 10",5 из 10,5
169,240,"Данная как минимум странная фраза вполне могла бы стать девизом главного героя фильма 'Терминал'. Стивен Спилберг по какой-то причине вдруг решил, что можно наплевать абсолютно на все факторы, создающие хорошее кино, и просто построить песочницу для взрослого ребенка. Учитывая количество хвалебных отзывов, у хитреца все получилось. Но я не позволю себя обмануть.

Сюжет. Виктор Наворски прилетает в аэропорт имени Джона Кеннеди из Кракожии (вымышленная страна Восточной Европы). Пока мужчина находился в воздухе, в его стране произошел военно-политический переворот. По этой причине его паспорт становится недействительным. Он не может попасть на территорию США, как и вернуться в ближайшее время домой...

Начинается фильм довольно неплохо и интригующе: зритель ожидает серьезную драму о нелегкой судьбе человека в непривычных условиях. Получает же в итоге совсем не то, чего хотелось бы. Интригующее начало довольно быстро сменяется унынием и тягомотиной, а надежда на здравый смысл создателей неожиданно рушится, как карточный домик. Только представьте: практически каждая сцена содержит в себе спорные решения авторов по поводу развития истории. Список идиотских моментов можно продолжать до бесконечности:

1) Почему Виктор до такой степени не приспособлен к международному общению? Он до этого в лесах жил?

2) В самом начале возникшей неприятной ситуации главному герою обещали найти переводчика (это можно было легко сделать хотя бы через посольство). Но в итоге ему ничего нормально не разъяснили, а он ничего не понял. Замечательный выход: просто сделать вид, что проблемы нет.

3) Жертве непростых обстоятельств разрешено творить что угодно в аэропорту: спать, где он хочет, разрушать стены, нелегально работать... вы в каком-нибудь аэропорту мира видели нечто подобное?

4) Несколько раз в руках Наворски нам показывают документы, оформленные на имена совершенно незнакомых нам людей.

5) Назначения лекарств принято не проверять. Об экспертизах здесь не слышали.

6) Ради скромной мечты протагониста здесь некоторые готовы пожертвовать жизнью и карьерой, а многие могут неожиданно бросить все дела (включая работу), чтобы просто проводить иностранца.

7) Охрана может не подчиняться прямым приказам начальника службы безопасности аэропорта, как вам такое? Как вы думаете, понесли ли бунтари хоть какую-то ответственность за содеянное?

Учтите, что с каждым новым кадром градус абсурда будет повышаться, количество идиотизма на экране будет увеличиваться как снежный ком, ну а перетечет это все плавно в простенькую и неприметную концовку.

Атмосфера. Из положительных моментов могу отметить только впечатляющие декорации (все-таки здорово построили копию настоящего терминала аэропорта) и несколько забавных эпизодов с участием Виктора. Теперь перейду к списку минусов:

1) Лента содержит огромное количество шаблонов и клише, которые будут неприятны многим славянским зрителям: здесь упоминается ГУЛАГ и КГБ, показываются военные перевороты и чрезмерный патриотизм... а в новостях на полном серьезе показывают мужчину, танцующего лезгинку. Они правда до сих пор представляют нас такими?

2) Жанр застрял где-то посередине. Какая там трагикомедия, я вас умоляю. Ни нормальной напряженной драмы, ни нормальной смешной комедии вы так и не увидите.

3) Игра актеров откровенно разочаровывает: одни ведут себя чересчур эмоционально и возбужденно, а другие выглядят незаметными картонками. Даже Том Хэнкс (Виктор Наворски) ничего особенного не показал.

4) Обе любовные линии введены непонятно для кого. В первом варианте зрителя заставляют слушать имбецильные нелепые диалоги, а во втором случае прекрасные чувства между людьми появляются из ниоткуда. Как? Почему? Персонажи за все время даже слово друг другу не сказали! 

Музыка. Неплохое в целом музыкальное сопровождение иногда предлагает 'наслаждаться' совершенно идиотскими мелодиями. Происходит это обычно во время сцен с неловкими ситуациями, в которых часто оказывается Виктор.

Итог. Для меня фильм стал серьезным претендентом на звание худшего фильма с Томом Хэнксом в главной роли. Халтуры я не потерплю даже от такого гения, как Спилберг.

2 из 10

(23%), такой подставы я не ожидал.",2 из 10,2
170,241,"Первая мысль при просмотре фильма: Попробовали бы они снять это в лифте обычного жилого дома! Хотя в таких зданиях, пример которого и  представлен в фильме, лифты получше, побольше и побогаче, так что застрять в них не так дискомфортно. Вот только известному продюсеру, спешащему на вручение премии (золотая награда за заслуги перед человечеством – просто челюсть отвисла, когда название премии прозвучало в картине) от этого легче не стало...

Его угораздило застрять в лифте с молодым талантом, который начинает читать ему  свои сценарии короткометражных фильмов (не самое приятное соседство, хотя персонажам из фильма 'Роковой выбор' повезло гораздо меньше). В общем: вот такому раздражающему занятию для этого продюсера и посвящено это кино. При этом каждая прочитанная история оживает перед зрителем неким мини-фильмом в самом фильме. На этой отличительной особенности мы и остановимся поподробнее.

1-я история - про подсознание: коротышка-равин и громила в костюме монашки... Ничего себе. Правда, это самое подсознание (появившееся в таком неожиданном образе) говорит дельные вещи, ну а конец этой мини-истории наверняка порадует любителей фильмов ужасов.

2-я история - про художника граффити: мини-кино о родственных душах между полицейским и этим самым уличным граффитчиком. И опять же знакомые мотивы из первой части.

3-я история - ее бы я хотел вообще пропустить, так как черно-белые кадры с окружающей обстановкой и музыкой с пианино и саксофоном только расстраивают и раздражают, даже курьезная сцена с неправильно понятой просьбе о напечатании текста не исправляет впечатления. Встретились два одиночества на фоне большого количества проблем с обеих сторон - вот и вся мини-картина. Никакая интимная сцена (и за что вообще фильму присвоили рейтинг R) присутствует, да и  предсказуемая концовка (настоящий кошмар для одного из персонажей) тоже есть.

И, наконец, 4-я история - пересечение непосредственно самого фильма т.е. событий в нем описываемых с короткометражками паренька, который и читает это все тому самому продюсеру. Финал опять же плачевный.

ИТОГ: фильм не очень интересный, но конец не такой уж плохой, с интригой, хотя общее впечатление от просмотра он все равно не спасает. Драка между секретаршей и уборщицей не впечатлила вовсе. Мне лично не понравилось. Но если вас заинтересовал фильм с фильмов с четырьмя вложенными фильмами (настоящая Кино-Матрешка) без симпатичных девушек, но с отчасти интересами сюжетами – посмотрите это кино, может быть у вас возникнут другие эмоции. Ну а лично отменя:

4 из 10

Выводы по самому фильму: 

- если к вам явится ваше же подсознание - слушайтесь его, а то это может плохо кончиться; 

- родственную душу можно встретить в самом неожиданном месте;   

- не учитесь печатать десятью пальцами - вдруг это поможет вам встретить машинистку своей мечты;

- и наконец регистрируйте свои авторские права и ходите пешком, тогда и тренировка вам обеспечена и такая вот встреча не произойдет, хотя...

PS: …основную интригу поберегу, а то смотреть будет совсем бессмысленно.",4 из 10,4
171,242,"Известно, что Марлон Брандо безумно любил женщин. Да и не только женщин, мужчин тоже любил. Ему явно было что рассказать своему потомству, ну и, конечно, он удивительный актер: харизма, талант, внешность, конечно же. В этом фильме можно угадать его ностальгию, его, возможно, грусть о славном романтическом прошлом. Его прообразом стал Джонни Депп. Можно даже предположить, что этот фильм поднял дух и ободрил Марлона, как и по фильму его героя.

Все остальное в фильме лишь декорации. Психиатрическая лечебница. Якобы псих Дон Жуан. Дон Жуан помог психиатру снова радоваться жизни и регулярно заниматься сексом с женой. На этом его жизненная миссия заканчивается. 

Кроме воспоминаний самого Дон Жуана и сцен этого психиатра со своей женой, в фильме нет ничего романтичного. Внешняя оболочка в виде других врачей, не отличающихся сочувствием к людям, да и сам по себе топорный сюжет сбивает зрителя с романтического толку. 

Этот фильм не несет в себе интересной идеи для зрителя. Глубокая идея существует разве что для Марлона Брандо:) Можно его посмотреть для любования молодым Джонни Деппом, его как всегда, немного чудаковатым и, в этом фильме, страстным персонажем. Можно посмотреть на красивых актрис, можно посмотреть на трёх известных и хороших актеров. Эротические сцены банальны и не отличаются особой эстетикой, хотя фильм, теоретически, про Дон Жуана. Вот и всё, собственно. Фильм на один раз.

5 из 10",5 из 10,5
172,244,"Минусы. Закадровый текст от лица главной героини – рассуждения малолетней дурочки, которые почему-то излагались с полной серьёзностью, как основа для гипотетических выводов, к которым, вне сомнения, должны были прийти восхищённые и благодарные зрители. Рассуждения настоящей идиотки, комментировать или разбирать которые – работа для профессиональных психиатров или педагогов.

Прекрасна и показательна сцена проповеди сексуальной распущенности, когда после закадрового совокупления герои даже не закурили, блаженно отдыхая от произошедшего (что является типичным киноштампом), а подчёркнуто недоумённо и сухо оценили это событие, как слишком приукрашиваемое в устных преданиях. В данном эпизоде зрителю явлено визуальное подкрепление идей сексуальной революции, как раз переживавшей стадию наивысшего подъёма во время съёмок фильма. Воплощённая идея «стакана воды» по-американски. Это даже не скотоподобие, потому что животные совокупляются ввиду биологически обусловленной нужды к продолжению рода. Такое ощущение, что за кадром остался примерно такой текст: «Ну чё, может, потрахаемся? Будет прикольно...». – «Ну, давай, я тоже чё-то такое слышала»... Безусловно, такая проповедь мощно влияет на подростковое сознание и делает своё чёрное дело: десятью секундами экранной сцены сокрушается в прах кропотливо выстраиваемое десятками лет здание традиционных нравственных устоев. Воистину, сокрушительная мощь «величайшего из искусств»!

Кино проповедует полухипанский образ жизни: на природе, без забот, без обязательств, без цели. Только наркотиков и бухла не было для полного фарша. Правда, цель была, но такая же хипански-идиотская, непродуманная и ничем не обеспеченная, нуждающаяся для реализации в обязательном преступно-кровавом следе.

Собственно кровавый путь в этой истории начался как-то вдруг, и своей чёрствостью к жертвам даже порядком удивил. Это даже не жестокость, а какое-то душевное одеревенение, когда героям фильма своих жертв было не только вовсе не жаль, а даже всплесков адреналина не случалось – настолько было на них плевать. При этом жертвы выставлялись в формате глупых неудачников, покусившихся встать на пути Властителей Этой Жизни. Самым большим удивлением стало отношение девочки к факту убийства отца: счастливый отец не дожил до осознания того, насколько его дочери было на него насрать. Мир праху твоему, хороший отец!

Этот фильм 1973 года унаследовал идею от «Бонни и Клайда» 1967-го, и передал впоследствии «Прирождённым убийцам» 1994-го и иже с ними (то, что сразу на памяти). Вместе с тем, упомянутые картины отличались либо подчёркнутым кровавым эпатажем, либо размахом творимого преступного беспредела. В данной истории зритель имеет дело с образцом пустопорожней подростковой бравады, абсолютно бессмысленной и даже не вызывающей никакого сочувствия к героям, настолько бездарно пустыми и противоестественными они получились. История, рассказанная от лица девушки, конечно же, звучит, как прекрасная сказка про пиратский плен и любовь к современному джентльмену удачи. Но это лишь сказка для девочек-идиоток, неспособных отличить хрен от трамвайной ручки. Взрослый человек тут только руками разводит и удивляется...

Чтобы придать центральному персонажу героического пафоса, его к финалу окружили массами завистливо ликующих поклонников, которым он, как рубаха-парень, покровительственно раздавал подарки на память и лез дружелюбно общаться. Вместо того, чтобы надеть дебилу мешок на голову и забить рот кляпом, пока его доставляли по этапу, его чуть ли не силком заволокли на пьедестал почёта. Эта часть фильма показалась мне особенно отвратительной. Сделать из кинокартины хоть сколько-нибудь назидательную мантру не пожелали, и вместо этого получился типичный вестерн, воспевающий короткую, но лихую жизнь. Даже «Бонни и Клайд» в этом смысле куда более интересный получился.

Главный герой за время картины ни разу не вызвал симпатии, ничем. При этом я не считаю его и антигероем, скорей, пустышкой, ибо до хоть сколько-нибудь героического уровня он не дотягивает. Беспощадно тупой и неинтересный. Он был настолько туп, что даже не сообразил подставиться под пули, чтобы избежать неизбежной в США пытки за убийство. Напрасно один из эпизодических персонажей сказал ему: «Странная ты личность, Кит», – потому что странность предполагает интерес и желание покопаться, но в данном случае пришлось бы копаться в куче бесполезного свинячьего дерьма.

Плюсы. Лучшее в этом фильме – саундтрек. Приятная простая мелодия, поднимающая настроение. Ханс Циммер! Эта же мелодия использовалась и в 'Настоящей любви'.

Ещё понравился неизменный чисто американский наряд главного героя, а-ля ковбой Мальборо стайл. Эдакий эталон рекламы американского мачо времён 70х-90х годов. Выглядит забавно и стильно, что ни говори.

Вывод. Фильм тупой, однако же не скучный. Хоть на том спасибо.

Захотелось посмотреть на молодого Мартина Шина. Посмотрел.

ПС

Из фактов о киноленте: «Фильм внесён в Национальный реестр фильмов США». Наверное, это какая-то почётная характеристика... О, бездна скудоумия! 

3 из 10",3 из 10,3
